##For information about the Annotation file content, please see the bundled README file.
#%create_date=2009-03-02 PST 12:00:00
#%chip_type=HG-U133_Plus_2
#%genome-species=Homo sapiens
#%genome-version=NCBI Build 36.1
#%genome-version-ucsc=hg18
#%genome-version-ncbi=NCBI Build 36.1
#%genome-version-create_date=March 2006
#%netaffx-annotation-date=2009-03-16
#%netaffx-annotation-netaffx-build=28
#%netaffx-annotation-tabular-data-version=1.0
#%netaffx-annotation-tabular-format-version=1.0
Probe Set ID	Gene Symbol	Entrez Gene
1553315_at	SLFNL1	200172
1553316_at	GPR82	27197
1553317_s_at	GPR82	27197
1553318_at	RIBC1	158787
1553319_at	OXGR1	27199
1553320_s_at	CDC14B /// CDC14C /// LOC100131447	100131447 /// 168448 /// 8555
1553321_a_at	SULT1C4	27233
1553322_s_at	TEAD1	7003
1553323_a_at	CATSPER2	117155
1553325_at	POU5F2	134187
1553326_at	RXFP2	122042
1553327_a_at	BEND7	222389
1553328_a_at	SLC18A2	6571
1553329_at	C7orf45	136263
1553330_at	C7orf45	136263
1553333_at	C1orf161	126868
1553335_x_at	FLJ34047	285696
1553336_a_at	MIER3	166968
1553338_at	C1orf55	163859
1553340_s_at	AMAC1 /// AMAC1L2	146861 /// 83650
1553341_at	UROC1	131669
1553344_at	PCDH15	65217
1553346_a_at	TNRC6A	27327
1553347_s_at	KCNA6	3742
1553348_a_at	NFX1	4799
1553349_at	ARID2	196528
1553350_at	FAM123C	205147
1553351_at	OTUD7A	161725
1553352_x_at	ERVWE1	30816
1553354_a_at	FLJ31958	143153
1553355_at	---	---
1553356_at	---	---
1553357_at	FLJ30672	158696
1553359_at	FBXL18	80028
1553361_x_at	FBXL18	80028
1553362_at	DNAH6 /// DNHL1 /// LOC200383	1768 /// 200383 /// 284944
1553363_at	C6orf195	154386
1553364_at	PNPLA1	285848
1553365_at	DEPDC4	120863
1553366_s_at	ANKRD23	200539
1553367_a_at	COX6B2	125965
1553369_at	FAM129C	199786
1553371_at	EPHA10	284656
1553372_at	FLJ23865	200317
1553373_at	WDR64	128025
1553374_at	PRO2949	55412
1553375_at	BTBD9	114781
1553376_a_at	C1orf125	126859
1553378_a_at	C17orf66	256957
1553380_at	PARP15	165631
1553383_at	FLJ32810 /// LOC100129602	100129602 /// 143872
1553385_at	FLJ14816	84931
1553386_at	MFSD2	84879
1553387_at	ATM	472
1553388_at	FAM26D	221301
1553389_at	NPHP3	27031
1553390_at	ATG9B	285973
1553391_at	CXorf58	254158
1553392_at	EFCAB3 /// LOC100133744	100133744 /// 146779
1553394_a_at	TFAP2B	7021
1553395_a_at	CD200R1	131450
1553396_a_at	CCDC13	152206
1553397_at	CCDC13	152206
1553398_at	---	---
1553399_a_at	C17orf69	147081
1553400_a_at	C17orf69	147081
1553401_at	MRGPRX1	259249
1553402_a_at	HFE	3077
1553403_at	RLN3	117579
1553405_a_at	CSMD1	64478
1553407_at	MACF1	23499
1553409_at	ADAMTS20	80070
1553410_a_at	ABCC12	94160
1553411_s_at	SALL3	27164
1553412_at	AGBL4	84871
1553413_at	FLJ13744	80078
1553415_at	SLC17A8	246213
1553417_at	C11orf44	283171
1553418_a_at	CNTNAP5	129684
1553420_at	FLJ32063	150538
1553422_s_at	A2BP1	54715
1553423_a_at	SLFN13	146857
1553424_at	C12orf40	283461
1553425_at	WDR65	149465
1553426_at	FLJ37543	285668
1553427_at	ADAMTS15	170689
1553428_at	RP3-398D13.1	285780
1553429_at	FLJ31713	158263
1553430_a_at	EDARADD	128178
1553432_s_at	LOC653786 /// OTOA	146183 /// 653786
1553433_at	C9orf93	203238
1553434_at	CYP4Z2P	163720
1553435_at	C18orf15	147276
1553436_at	MUC19	283463
1553437_at	KLHDC7A	127707
1553438_at	C11orf72	283135
1553439_at	---	---
1553440_at	C18orf16	147429
1553441_at	CNTNAP4	85445
1553442_a_at	CNTNAP4	85445
1553443_at	C8orf54	439941
1553444_a_at	C1orf127	148345
1553446_at	FLJ37396	285754
1553447_at	AGBL1	123624
1553448_at	FLJ34503	285759
1553449_at	C16orf81	283860
1553450_s_at	C16orf81	283860
1553451_at	CCDC79	283847
1553452_at	MYO1H	283446
1553453_at	ASB14	142686
1553454_at	RPTN	126638
1553456_at	FLJ30719	219848
1553457_at	CXorf62	439943
1553458_at	C10orf72	196740
1553459_at	CCDC150	284992
1553460_at	C2orf61	285051
1553461_at	FAM9B	171483
1553462_at	---	---
1553464_at	FLJ40288	286023
1553465_a_at	CES7	221223
1553466_at	CXorf59	286464
1553467_at	FLJ32742	439944
1553468_at	HYDIN2	790898
1553470_at	DNAH17	8632
1553471_at	AMAC1	146861
1553472_at	FLJ32955	150596
1553474_at	POTED	317754
1553475_at	PRO1483	55448
1553478_at	PRR10	283165
1553479_at	TMEM145	284339
1553482_at	C15orf32	145858
1553483_at	TSGA10IP	254187
1553484_at	C12orf67	144360
1553485_at	CCDC140	151278
1553486_a_at	C17orf78	284099
1553488_at	TEKT5	146279
1553489_a_at	TEKT5	146279
1553491_at	KSR2	283455
1553492_a_at	PAX1	5075
1553493_a_at	TDH	157739
1553494_at	TDH	157739
1553497_at	C12orf37	439916
1553498_at	---	---
1553499_s_at	SERPINA9	327657
1553500_at	FBXL21	26223
1553502_a_at	AKAP2 /// PALM2 /// PALM2-AKAP2	11217 /// 114299 /// 445815
1553504_at	MRGPRX4	117196
1553505_at	A2ML1	144568
1553506_at	CPO	130749
1553507_a_at	GPR6	2830
1553508_at	MDS2	259283
1553510_s_at	RQCD1	9125
1553511_at	GJD3	125111
1553512_at	HOXC12	3228
1553513_at	VNN3	55350
1553514_a_at	VNN3	55350
1553515_at	MYEOV2	150678
1553517_at	FERD3L	222894
1553518_at	DEFT1P	170949
1553519_at	C21orf94	246705
1553521_at	DEFB104A /// DEFB104B	140596 /// 503618
1553523_at	NLRP14	338323
1553524_at	DGKB	1607
1553525_at	NLRP13	126204
1553526_at	NLRP8	126205
1553527_at	NLRP9	338321
1553528_a_at	TAF5	6877
1553529_at	TAS1R2	80834
1553530_a_at	ITGB1	3688
1553531_at	PCSK6	5046
1553532_a_at	ZNF341	84905
1553533_at	JPH1	56704
1553534_at	NLRP10	338322
1553535_a_at	RANGAP1	5905
1553536_at	MBNL2	10150
1553537_at	KRT73	319101
1553538_s_at	COX1	4512
1553539_at	KRT74	121391
1553540_a_at	SLC29A2	3177
1553541_at	LMX1A	4009
1553542_at	CCDC125	202243
1553544_at	GPR101	83550
1553545_at	ILDR1	286676
1553546_at	PRO2012	55478
1553547_at	---	---
1553549_at	VN1R2	317701
1553550_at	VN1R5	317705
1553551_s_at	ND2	4536
1553552_at	TAAR8	83551
1553553_at	TAS2R39	259285
1553555_at	TAS2R38	5726
1553556_at	TAS2R40	259286
1553558_at	TAS2R41	259287
1553559_at	TMEM171	134285
1553560_at	VN1R4	317703
1553561_at	TAS2R50	259296
1553562_at	CD8B /// CD8BP /// LOC652565	652565 /// 926 /// 927
1553564_at	MACROD2	140733
1553565_s_at	DDAH1	23576
1553566_at	C12orf53	196500
1553567_s_at	LOC100133315	100133315
1553568_a_at	HIST1H1T	3010
1553569_at	COX2 /// ZFYVE20	4513 /// 64145
1553570_x_at	COX2 /// ZFYVE20	4513 /// 64145
1553572_a_at	CYGB	114757
1553573_s_at	EFNA2	1943
1553574_at	IFNE	338376
1553575_at	ND6	4541
1553579_a_at	SPAG11B	10407
1553581_s_at	SFRS12IP1	285672
1553582_a_at	SPAG11A /// SPAG11B	10407 /// 653423
1553583_a_at	THRSP	7069
1553584_at	CXorf36	79742
1553585_a_at	MAGEA5	4104
1553586_at	NCRNA00095	283932
1553587_a_at	POLE4	56655
1553588_at	ND3 /// SH3KBP1	30011 /// 4537
1553589_a_at	PDZK1IP1	10158
1553590_at	FAM27E1 /// FAM27E2 /// FAM27E3	100131997 /// 158318 /// 504188
1553591_at	LOC644165 /// LOC728216	644165 /// 728216
1553592_x_at	LOC644165 /// LOC728216	644165 /// 728216
1553593_a_at	TAL2	6887
1553594_a_at	INSL3	3640
1553599_a_at	SYCP3	50511
1553600_at	TMIE	259236
1553601_a_at	TMIE	259236
1553602_at	MUCL1	118430
1553603_s_at	ATL2	64225
1553604_at	ABCA13	154664
1553605_a_at	ABCA13	154664
1553607_at	C21orf109	193629
1553608_a_at	C21orf109	193629
1553611_s_at	KLHL35	283212
1553612_at	ZNF354B	117608
1553613_s_at	FOXC1	2296
1553614_a_at	FLJ25694	100128202
1553618_at	LOC653192 /// TRIM43	129868 /// 653192
1553619_a_at	TRIM43	129868
1553620_at	TRIM42	287015
1553622_a_at	FSIP1	161835
1553623_at	MGC15705	84843
1553625_at	FAM98B	283742
1553626_a_at	C17orf57	124989
1553627_s_at	C17orf57	124989
1553629_a_at	FAM71B	153745
1553630_at	C10orf107	219621
1553633_s_at	NHEDC1	150159
1553634_a_at	FLJ40852	285962
1553635_s_at	TCTEX1D1	200132
1553636_at	TMCO5A	145942
1553637_s_at	TMCO5A	145942
1553639_a_at	PPARGC1B	133522
1553640_at	XKR6	286046
1553641_a_at	TSGA13	114960
1553642_at	C9orf163	158055
1553644_at	C14orf49	161176
1553645_at	CCDC141	285025
1553646_at	HDX	139324
1553647_at	CDYL2	124359
1553651_at	C18orf54	162681
1553652_a_at	C18orf54	162681
1553654_at	SYT14	255928
1553655_at	CDC20B	166979
1553656_at	TECTB	6975
1553657_at	VWA3A	146177
1553658_at	FLJ32575	150197
1553660_at	HUS1B	135458
1553661_a_at	HUS1B	135458
1553663_a_at	LOC653419 /// NPB	256933 /// 653419
1553666_at	CCDC34	91057
1553668_at	LRCH3	84859
1553670_at	INTS4	92105
1553672_at	ENAH	55740
1553673_at	STK35	140901
1553674_at	LRRIQ3	127255
1553675_at	KLC4	89953
1553677_a_at	TIPRL	261726
1553678_a_at	ITGB1	3688
1553679_s_at	VKORC1L1	154807
1553681_a_at	PRF1	5551
1553682_at	FBXL14	144699
1553683_s_at	FBXL14	144699
1553684_at	PPIL6	285755
1553685_s_at	SP1	6667
1553686_at	C18orf25	147339
1553688_at	METTL6	131965
1553689_s_at	METTL6	131965
1553690_at	SGOL1	151648
1553691_at	B3GALNT2	148789
1553693_s_at	CBR4	84869
1553694_a_at	PIK3C2A	5286
1553695_a_at	NLRX1	79671
1553696_s_at	ZNF569	148266
1553697_at	C1orf96	126731
1553698_a_at	C1orf96	126731
1553701_a_at	DUSP18	150290
1553702_at	ZNF697	90874
1553703_at	ZNF791	163049
1553704_x_at	ZNF791	163049
1553705_a_at	CHRM3	1131
1553706_at	HTRA4	203100
1553708_at	MGC16075	84847
1553709_a_at	PRPF38A	84950
1553710_at	C4orf39	152756
1553711_a_at	C4orf39	152756
1553713_a_at	RHEBL1	121268
1553715_s_at	C16orf14	84331
1553717_at	KCTD7	154881
1553718_at	ZNF548	147694
1553719_s_at	ZNF548	147694
1553720_a_at	FAM123A	219287
1553721_at	RNF152	220441
1553722_s_at	RNF152	220441
1553723_at	GPR97	222487
1553725_s_at	ZNF644	84146
1553726_s_at	C6orf170	221322
1553727_at	B4GALNT3	283358
1553728_at	LRRC43	254050
1553729_s_at	LRRC43	254050
1553730_x_at	LRRC43	254050
1553732_s_at	CCDC123	84902
1553734_at	AK7	122481
1553736_at	ZFC3H1	196441
1553739_at	IRAK2	3656
1553740_a_at	IRAK2	3656
1553741_at	C1orf211	148645
1553743_at	FAM119A	151194
1553746_a_at	C12orf64	283310
1553747_at	MGC16025	85009
1553749_at	FAM76B	143684
1553750_a_at	FAM76B	143684
1553752_at	C20orf165	128497
1553755_at	NXNL1	115861
1553756_at	C9orf70	84850
1553757_at	IQCG	84223
1553759_at	MCM9	254394
1553761_at	C22orf30	253143
1553764_a_at	JUB	84962
1553765_a_at	KLHL32	114792
1553768_a_at	DCBLD1	285761
1553769_at	SLAMF9	89886
1553770_a_at	SLAMF9	89886
1553772_at	GK5	256356
1553775_at	FLJ31715	152048
1553776_at	UBE2U	148581
1553778_at	WBSCR27	155368
1553780_at	MGC23270	196872
1553781_at	ZC3HAV1L	92092
1553785_at	RASGEF1B	153020
1553787_at	C11orf45	219833
1553789_a_at	C21orf58	54058
1553792_at	KIAA1109	84162
1553793_a_at	KIAA1109	84162
1553794_at	STOML3	161003
1553796_at	FLJ30594	150622
1553797_a_at	FLJ30594	150622
1553798_a_at	FBXL13	222235
1553799_at	C15orf33	196951
1553801_a_at	C14orf126	112487
1553802_a_at	SOX3	6658
1553803_at	C17orf46	124783
1553804_a_at	C17orf46	124783
1553805_at	C3orf49	132200
1553808_a_at	NKX2-3	159296
1553809_a_at	C9orf71	169693
1553810_a_at	KIAA1524	57650
1553811_at	MGC14436	84983
1553812_at	TLE6	79816
1553813_s_at	TLE6	79816
1553815_a_at	LOC170082	170082
1553817_at	DKFZp434K191 /// DKFZP434P211 /// LOC100133536 /// LOC440821 /// LOC646074 /// LOC729915 /// POM121L1 /// POM121L3 /// POM121L4P	100133536 /// 25812 /// 266697 /// 29774 /// 29797 /// 440821 /// 646074 /// 651452 /// 729915
1553818_x_at	DKFZp434K191 /// DKFZP434P211 /// LOC100133536 /// LOC440821 /// LOC646074 /// LOC728093 /// LOC729915 /// POM121L1 /// POM121L3 /// POM121L4P	100133536 /// 25812 /// 266697 /// 29774 /// 29797 /// 440821 /// 646074 /// 651452 /// 728093 /// 729915
1553821_at	C12orf51	283450
1553822_at	RTP1	132112
1553823_a_at	RTP1	132112
1553826_a_at	C16orf11	146325
1553828_at	FAM55A	120400
1553829_at	C2orf58	285154
1553830_s_at	MAGEA2 /// MAGEA2B	266740 /// 4101
1553831_at	APOBEC3D	140564
1553832_at	C21orf93	246704
1553834_at	COL29A1	256076
1553835_a_at	COL29A1	256076
1553837_at	PGAM5	192111
1553838_at	C4orf45	152940
1553839_at	CCDC149	91050
1553840_a_at	CCDC149	91050
1553842_at	BEND2	139105
1553843_at	C10orf67	256815
1553844_a_at	C10orf67	256815
1553845_x_at	C10orf67	256815
1553846_at	SPERT	220082
1553847_a_at	SPERT	220082
1553849_at	CCDC26	137196
1553850_at	C21orf88	114041
1553851_at	SPIC	121599
1553852_at	VPS13B	157680
1553856_s_at	P2RY10	27334
1553857_at	IGSF22	283284
1553858_at	ZBTB3	79842
1553859_at	TPH1	7166
1553860_at	DCST1	149095
1553861_at	TCP11L2	255394
1553863_at	WDFY4	57705
1553864_at	DKFZp761H2121	171582
1553865_a_at	DKFZp761H2121	171582
1553868_a_at	C5orf36	285600
1553869_at	SESN3	143686
1553871_at	C19orf34	255193
1553872_at	MGC33894	256302
1553873_at	KLHL34	257240
1553874_a_at	ZSCAN10	84891
1553875_s_at	ZSCAN10	84891
1553876_at	SAMD3	154075
1553878_at	GOT1L1	137362
1553879_a_at	GOT1L1	137362
1553880_at	C10orf91	170393
1553881_at	MGC16142	84849
1553882_at	---	---
1553883_at	ZNF99	7652
1553885_x_at	ZNF99	7652
1553886_at	CCDC108	255101
1553887_at	FLJ40235	284369
1553888_at	LDHAL6A	160287
1553889_at	MRGPRX2	117194
1553890_s_at	NTN5	126147
1553891_at	KLF17	128209
1553893_at	CCDC105	126402
1553894_at	CCDC122	160857
1553895_at	C11orf42	160298
1553898_a_at	DKFZp434L192	222029
1553900_s_at	DKFZp434K191 /// DKFZP434P211	29774 /// 29797
1553901_x_at	ZNF486	90649
1553905_at	CXorf22	170063
1553906_s_at	FGD2	221472
1553907_a_at	EXDL1	161829
1553909_x_at	FAM178A	55719
1553910_at	NBPF4	148545
1553911_at	ZNF663	100130934
1553912_at	FLJ35424	285492
1553914_at	MGC34800	162137
1553915_at	C10orf126	283080
1553917_at	PIP5K3	200576
1553918_at	C21orf129	150135
1553919_at	C9orf62	157927
1553920_at	C9orf84	158401
1553923_at	SLC22A24	283238
1553924_at	FMO9P	116123
1553927_at	C7orf33	202865
1553928_at	ELMOD2	255520
1553929_at	ACER1	125981
1553930_at	TAAR1	134864
1553931_at	OSTCL	202459
1553934_at	C18orf20	221241
1553935_at	MGC2848	85003
1553936_a_at	MGC2848	85003
1553938_a_at	STK32A	202374
1553940_a_at	LRRC28	123355
1553943_at	NS3BP	171391
1553944_at	MIA2	117153
1553945_at	GPHB5	122876
1553946_at	DCD	117159
1553947_at	EXOSC6	118460
1553949_at	IQSEC3	440073
1553952_at	ZDHHC19	131540
1553954_at	ALG14	199857
1553955_at	KLRAQ1	129285
1553956_at	ALS2CR4	65062
1553957_at	ZNF564	163050
1553959_a_at	B3GALT6	126792
1553960_at	SNX21	90203
1553961_s_at	SNX21	90203
1553962_s_at	RHOB	388
1553963_at	RHOB	388
1553965_x_at	RHOB	388
1553967_at	ADAT3	113179
1553968_a_at	ADAT3	113179
1553970_s_at	CEL	1056
1553971_a_at	tcag7.1177	352954
1553972_a_at	CBS	875
1553973_a_at	SPINK6	404203
1553974_at	C22orf39	128977
1553976_a_at	RP11-529I10.4	25911
1553977_a_at	CYP39A1	51302
1553978_at	LOC100133072 /// MEF2B	100133072 /// 4207
1553979_at	---	---
1553982_a_at	RAB7B	338382
1553983_at	DTYMK	1841
1553984_s_at	DTYMK /// LOC727761	1841 /// 727761
1553986_at	RASEF	158158
1553987_at	C12orf47	51275
1553989_a_at	ATP6V1C2	245973
1553990_at	C16orf79	283870
1553991_s_at	FLJ20674	54621
1553992_s_at	NBR2	10230
1553993_s_at	MED25	81857
1553994_at	NT5E	4907
1553995_a_at	NT5E	4907
1553997_a_at	ASPHD1	253982
1553998_at	DMRTC1 /// DMRTC1B	63947 /// 728656
1554001_at	TRIM37	4591
1554003_at	RGNEF	64283
1554004_a_at	RGNEF	64283
1554006_a_at	LLGL2	3993
1554007_at	---	---
1554008_at	OSMR	9180
1554010_at	NDST1	3340
1554012_at	RSPO2	340419
1554014_at	CHD2	1106
1554015_a_at	CHD2	1106
1554016_a_at	C16orf57	79650
1554017_at	RILPL1	353116
1554018_at	GPNMB	10457
1554019_s_at	C6orf182 /// C6orf182P	221017 /// 285753
1554020_at	BICD1	636
1554021_a_at	ZNF12	7559
1554022_at	CCDC13	152206
1554023_s_at	CCDC13	152206
1554026_a_at	MYO10	4651
1554027_a_at	SLC4A4	8671
1554029_a_at	TTC37	9652
1554030_at	ARSB	411
1554032_at	ARSB	411
1554033_at	FRMD4A	55691
1554034_a_at	FRMD4A	55691
1554036_at	ZBTB24	9841
1554037_a_at	ZBTB24	9841
1554038_at	LARP2	55132
1554039_at	C14orf159	80017
1554041_at	C20orf141	128653
1554042_s_at	C20orf141	128653
1554043_a_at	---	---
1554044_a_at	MRAP	56246
1554045_at	ZNF24	7572
1554047_at	TXNDC9	10190
1554049_s_at	WDR42A	50717
1554050_at	SMPDL3B	27293
1554052_at	CNOT1	23019
1554053_at	SPTLC1	10558
1554057_at	LOC645676	645676
1554059_at	SETMAR	6419
1554060_s_at	SETMAR	6419
1554062_at	XG	7499
1554063_at	C8orf76	84933
1554065_at	FAM125B	89853
1554067_at	C12orf66	144577
1554068_s_at	C12orf66	144577
1554069_at	EPHA8	2046
1554071_at	CCDC67	159989
1554072_s_at	CCDC67	159989
1554074_s_at	SLFNL1	200172
1554076_s_at	TMEM136	219902
1554077_a_at	TMEM53	79639
1554078_s_at	DNAJA3	9093
1554079_at	GALNTL4	374378
1554080_at	RQCD1	9125
1554082_a_at	NOL9	79707
1554084_a_at	NOL9	79707
1554085_at	DDX51	317781
1554086_at	TUBGCP3	10426
1554089_s_at	SBDS /// SBDSP	155370 /// 51119
1554091_a_at	TIRAP	114609
1554093_a_at	SNAPC5	10302
1554094_at	ENTPD5	957
1554095_at	RBM33	155435
1554096_a_at	RBM33	155435
1554097_a_at	LOC554202	554202
1554098_at	SPIN3	169981
1554099_a_at	SPIN3	169981
1554101_a_at	TMTC4	84899
1554102_a_at	TMTC4	84899
1554103_at	---	---
1554105_at	TMEM185A	84548
1554106_at	NBEAL1	65065
1554108_at	---	---
1554110_at	CDCP1	64866
1554112_a_at	ULK2	9706
1554113_a_at	SLC4A8	9498
1554114_s_at	SSH2	85464
1554115_at	LOC133874	133874
1554116_s_at	PARP11	57097
1554117_at	CCDC60	160777
1554119_at	C16orf57	79650
1554121_at	HSD17B12	51144
1554122_a_at	HSD17B12	51144
1554125_a_at	NLGN4Y	22829
1554126_at	MSRB3	253827
1554127_s_at	MSRB3	253827
1554128_at	ADIG	149685
1554129_a_at	ADIG	149685
1554131_at	KIAA1128	54462
1554132_a_at	KIAA1128	54462
1554133_at	RUFY2	55680
1554140_at	WDR78	79819
1554141_s_at	WDR78	79819
1554142_at	LOC100130423 /// SUGT1L1	100130423 /// 283507
1554143_a_at	LOC100130423 /// SUGT1L1	100130423 /// 283507
1554145_a_at	KLRAQ1	129285
1554147_s_at	C3orf15	89876
1554148_a_at	SLC33A1	9197
1554149_at	CLDND1	56650
1554151_at	OGDH	4967
1554152_a_at	OGDH	4967
1554153_a_at	PHF21A	51317
1554154_at	GDAP2	54834
1554155_at	MCPH1	79648
1554156_a_at	WFDC8	90199
1554157_a_at	WFDC8	90199
1554158_at	ZMYND11	10771
1554159_a_at	ZMYND11	10771
1554160_a_at	ZNF446	55663
1554161_at	SLC25A27	9481
1554163_at	TWIST2	117581
1554165_at	FAM53B	9679
1554167_a_at	GOLGA7	51125
1554168_a_at	SH3KBP1	30011
1554170_a_at	LOC255374	255374
1554171_at	ZMYM3	9203
1554172_a_at	ZMYM3	9203
1554173_at	CD300LB	124599
1554175_at	CD300LB	124599
1554176_a_at	C3orf33	285315
1554177_a_at	ATP5S	27109
1554178_a_at	FAM126B	285172
1554179_s_at	LYNX1	66004
1554181_at	SNX32	254122
1554182_at	TRIM73 /// TRIM74	375593 /// 378108
1554183_s_at	TRIM73 /// TRIM74	375593 /// 378108
1554185_at	LOC554206	554206
1554187_at	LOC554206	554206
1554188_at	C11orf53	341032
1554190_s_at	C10orf81	79949
1554192_s_at	C4orf23	152992
1554193_s_at	MANEA	79694
1554194_at	---	---
1554195_a_at	C5orf46	389336
1554196_at	IZUMO1	284359
1554198_at	SH3YL1	26751
1554199_at	PTPRO	5800
1554201_at	CABP4	57010
1554202_x_at	CABP4	57010
1554203_at	NCRNA00110	642976
1554205_s_at	ICA1L	130026
1554206_at	TMLHE	55217
1554208_at	MEI1	150365
1554210_at	ZCCHC13	389874
1554212_s_at	KCNS2	3788
1554213_at	ARHGEF10	9639
1554214_at	---	---
1554216_at	CCDC132	55610
1554217_a_at	CCDC132	55610
1554219_at	---	---
1554220_a_at	---	---
1554222_at	MGC45922	284365
1554224_at	---	---
1554225_a_at	---	---
1554228_a_at	C8orf56	157556
1554229_at	C5orf41	153222
1554231_a_at	ZNF396	252884
1554232_a_at	---	---
1554233_at	C1QTNF9	338872
1554234_at	KATNAL2	83473
1554235_at	CTNNA3	29119
1554237_at	SDCCAG8	10806
1554239_s_at	ZADH2	284273
1554240_a_at	ITGAL	3683
1554241_at	COCH	1690
1554242_a_at	COCH	1690
1554245_x_at	ARL17 /// ARL17P1	51326 /// 641522
1554246_at	C1orf210	149466
1554248_at	ZNF638	27332
1554249_a_at	ZNF638	27332
1554250_s_at	TRIM73	375593
1554251_at	HP1BP3	50809
1554252_a_at	LASS3	204219
1554253_a_at	LASS3	204219
1554256_a_at	PCNXL2	80003
1554258_a_at	DNAJC5B	85479
1554259_at	GPSM1	26086
1554260_a_at	FRYL	285527
1554261_at	KLHL29	114818
1554262_s_at	KLHL29	114818
1554264_at	CKAP2	26586
1554266_at	---	---
1554268_at	MORN1	79906
1554271_a_at	CENPL	91687
1554272_at	ERAP2	64167
1554273_a_at	ERAP2	64167
1554274_a_at	SSH1	54434
1554276_at	SART3	9733
1554277_s_at	FANCM	57697
1554279_a_at	TRMT2B	79979
1554280_a_at	C9orf43	257169
1554281_at	---	---
1554283_at	CCRN4L	25819
1554285_at	HAVCR2	84868
1554286_at	FLJ25758	497049
1554287_at	TRIM4	89122
1554288_at	FAM160B1	57700
1554290_at	HERC3	8916
1554291_at	UHRF1BP1L	23074
1554292_a_at	UHRF1BP1L	23074
1554293_at	TTBK2	146057
1554294_s_at	TTBK2	146057
1554295_x_at	TTBK2	146057
1554296_at	CYP19A1	1588
1554298_a_at	WDR49	151790
1554299_at	NPAS4	266743
1554300_a_at	SVOPL	136306
1554301_at	LOC645591	645591
1554302_s_at	LOC645591	645591
1554303_at	HNMT	3176
1554305_at	MGC20647	91370
1554306_at	ITPKB	3707
1554307_at	LOC644852	644852
1554308_s_at	GABRA2	2555
1554309_at	EIF4G3	8672
1554310_a_at	EIF4G3	8672
1554311_a_at	SUPT6H	6830
1554312_at	RNF170	81790
1554314_at	C6orf141	135398
1554316_at	PGLS	25796
1554317_s_at	TRMT61A	115708
1554318_at	LOC541473	541473
1554319_at	RPS6KA5	9252
1554321_a_at	NFS1	9054
1554322_a_at	HDAC4	9759
1554324_s_at	DYNC2LI1	51626
1554325_at	DOCK2	1794
1554327_a_at	CANT1	124583
1554328_at	STXBP4	252983
1554329_x_at	STXBP4	252983
1554331_a_at	LRRC18	474354
1554332_a_at	hCG_2018279	100127888
1554333_at	DNAJA4	55466
1554334_a_at	DNAJA4	55466
1554335_at	CYTH4	27128
1554337_at	FARP2	9855
1554339_a_at	COG3	83548
1554340_a_at	C1orf187	374946
1554341_a_at	HEL308	113510
1554342_s_at	HEL308	113510
1554343_a_at	STAP1	26228
1554344_s_at	AQP12A /// AQP12B	375318 /// 653437
1554345_a_at	GIN1	54826
1554346_at	GNB5	10681
1554348_s_at	CDKN2AIPNL	91368
1554349_at	XRCC6BP1	91419
1554351_a_at	TIPRL	261726
1554352_s_at	DENND4A	10260
1554354_at	SIAE	54414
1554355_a_at	SIAE	54414
1554356_at	GINS4	84296
1554360_at	FCHSD2	9873
1554362_at	BTG4	54766
1554364_at	PPP2R5C	5527
1554365_a_at	PPP2R5C	5527
1554367_at	CALHM1	255022
1554368_at	NT5C1B	93034
1554371_at	PKD1L2	114780
1554372_at	---	---
1554374_at	---	---
1554375_a_at	NR1H4	9971
1554376_s_at	PTPLA	9200
1554377_a_at	CNTNAP4	85445
1554378_a_at	PDE1C	5137
1554379_a_at	TP73	7161
1554380_at	NEK11	79858
1554382_at	LOC200261	200261
1554383_a_at	TRAM2	9697
1554384_at	PADI2	11240
1554385_a_at	PADI2	11240
1554386_at	CST9	128822
1554388_at	VPS29	51699
1554390_s_at	ACTR2	10097
1554391_at	TBK1	29110
1554393_a_at	ADC	113451
1554394_at	NELL1	4745
1554396_at	UEVLD	55293
1554397_s_at	UEVLD	55293
1554398_at	LYG2	254773
1554400_at	TCTE3	6991
1554401_a_at	TCTE3	6991
1554403_a_at	---	---
1554404_a_at	---	---
1554405_a_at	NCRNA00161	118421
1554406_a_at	CLEC7A	64581
1554408_a_at	TK1	7083
1554409_at	WBSCR16	81554
1554410_a_at	WBSCR16	81554
1554411_at	CTNNB1	1499
1554413_s_at	RUNDC2B /// RUNDC2C	400509 /// 440352
1554414_a_at	OSGIN2	734
1554415_at	TAF5L	27097
1554417_s_at	APH1A	51107
1554418_s_at	SPOCK3	50859
1554419_x_at	GGNBP2	79893
1554420_at	ATF3	467
1554423_a_at	FBXO7	25793
1554424_at	FIP1L1	81608
1554428_s_at	NLGN2	57555
1554429_a_at	DMWD	1762
1554430_at	FAM165B	54065
1554432_x_at	FAM165B	54065
1554433_a_at	ZNF146	7705
1554436_a_at	REG4	83998
1554438_at	KIAA1217	56243
1554440_at	KIAA0513	9764
1554441_a_at	WAPAL	23063
1554442_at	BEST1	7439
1554443_s_at	BEST1	7439
1554444_s_at	C2orf18	54978
1554445_at	ZNF85	7639
1554447_at	LOC554203	554203
1554448_at	LOC554203	554203
1554449_at	MIER3	166968
1554450_s_at	MIER3	166968
1554451_s_at	DNAJC14	85406
1554452_a_at	HIG2	29923
1554453_at	HNRPLL	92906
1554455_at	LINS1	55180
