Reporter ID	miRNA ID
A_25_P00010656	hsa-miR-590-5p
A_25_P00013310	hsa-miR-34a*
A_25_P00011821	ebv-miR-BHRF1-2*
A_25_P00013068	hsa-miR-935
A_25_P00014876	hsa-miR-518c*
A_25_P00010445	hsa-miR-299-5p
A_25_P00010916	hsa-miR-604
A_25_P00012131	hsa-miR-223
A_25_P00010837	hsa-miR-30e*
A_25_P00010854	hsa-miR-212
A_25_P00013005	hsa-miR-665
A_25_P00013672	hsa-miR-744*
A_25_P00010344	hsa-miR-557
A_25_P00010316	hsa-miR-9*
A_25_P00012145	hsa-let-7i
A_25_P00011760	hcmv-miR-UL148D
A_25_P00012950	hsa-miR-889
A_25_P00011005	hsa-miR-103
A_25_P00010439	hsa-miR-130a
A_25_P00012405	hsa-miR-339-3p
A_25_P00013841	hsa-miR-17
A_25_P00013386	hsa-miR-122*
A_25_P00013318	hsa-miR-181c*
A_25_P00012103	hsa-miR-187
A_25_P00010275	hsa-miR-376a
A_25_P00013283	hsa-miR-148a*
A_25_P00012177	hsa-miR-140-3p
A_25_P00012106	hsa-miR-214
A_25_P00010036	hsa-miR-516b
A_25_P00013320	hsa-miR-183*
A_25_P00010877	hsa-miR-191*
A_25_P00010600	hsa-miR-126*
A_25_P00011881	hcmv-miR-UL36
A_25_P00013055	hsa-miR-924
A_25_P00011235	hsa-miR-626
A_25_P00010606	hsa-miR-140-5p
A_25_P00011640	hsa-miR-633
A_25_P00012153	hsa-miR-122
A_25_P00011358	hsa-miR-657
A_25_P00010584	hsa-miR-154
A_25_P00013135	hsa-let-7f-1*
A_25_P00011371	hsa-miR-647
A_25_P00013511	hsa-miR-302b*
A_25_P00013367	hsa-let-7i*
A_25_P00014959	hsa-miR-1237
A_25_P00010583	hsa-miR-154
A_25_P00013054	hsa-miR-924
A_25_P00012430	hsa-miR-18b
A_25_P00010915	hsa-miR-604
A_25_P00010159	hsa-miR-433
A_25_P00013769	ebv-miR-BART17-5p
A_25_P00013408	hsa-miR-138-2*
A_25_P00013690	kshv-miR-K12-3
A_25_P00011615	hsa-miR-657
A_25_P00013283	hsa-miR-148a*
A_25_P00012375	hsa-miR-151-5p
A_25_P00010982	hsa-miR-302a
A_25_P00010503	hsa-miR-205
A_25_P00012181	hsa-miR-142-5p
A_25_P00011601	hsa-miR-555
A_25_P00015008	hsa-miR-1228*
A_25_P00012870	hsa-miR-454
A_25_P00013067	hsa-miR-934
A_25_P00010799	hsa-miR-663
A_25_P00010434	hsa-miR-106b
A_25_P00012542	hsa-miR-519b-3p
A_25_P00013470	hsa-miR-155*
A_25_P00014936	hsa-miR-1228
A_25_P00010459	hsa-miR-660
A_25_P00012667	hsa-miR-508-5p
A_25_P00011626	hsa-miR-586
A_25_P00011119	hsa-miR-488*
A_25_P00010435	hsa-miR-606
A_25_P00010408	hsa-miR-409-3p
A_25_P00010265	hsa-miR-608
A_25_P00010123	hsa-miR-548b-3p
A_25_P00010755	hsa-miR-34c-5p
A_25_P00011818	kshv-miR-K12-10b
A_25_P00013123	hsa-let-7c*
A_25_P00011042	hsa-miR-501-5p
A_25_P00013820	hiv1-miR-N367
A_25_P00012804	hsa-miR-624
A_25_P00013037	hsa-miR-920
A_25_P00013528	hsa-miR-376a*
A_25_P00013247	hsa-miR-100*
A_25_P00010054	hsa-miR-29b
A_25_P00014864	hsa-miR-202
A_25_P00012540	hsa-miR-526b
A_25_P00010583	hsa-miR-154
A_25_P00012847	hsa-miR-653
A_25_P00014946	hsa-miR-1231
A_25_P00013023	hsa-miR-760
A_25_P00013297	hsa-miR-7-2*
A_25_P00013311	hsa-miR-34a*
A_25_P00014825	hsa-miR-17
A_25_P00012699	hsa-miR-544
A_25_P00011822	ebv-miR-BHRF1-2*
A_25_P00013528	hsa-miR-376a*
A_25_P00010125	hsa-miR-377
A_25_P00012115	hsa-miR-217
A_25_P00012701	hsa-miR-544
A_25_P00011804	ebv-miR-BART2-5p
A_25_P00014895	hsa-miR-574-3p
A_25_P00012481	hsa-miR-491-5p
A_25_P00013446	hsa-miR-149*
A_25_P00010181	hsa-miR-325
A_25_P00012446	hsa-miR-451
A_25_P00013132	hsa-let-7f-1*
A_25_P00010963	hsa-miR-133b
A_25_P00012881	hsa-miR-891a
A_25_P00013231	hsa-miR-92a-2*
A_25_P00012082	hsa-miR-10b
A_25_P00013433	hsa-miR-125b-2*
A_25_P00013112	hsa-let-7a*
A_25_P00013703	hcmv-miR-UL36*
A_25_P00012902	hsa-miR-892a
A_25_P00013127	hsa-let-7d*
A_25_P00010658	hsa-miR-503
A_25_P00012691	hsa-miR-532-3p
A_25_P00013713	ebv-miR-BHRF1-3
A_25_P00013618	hsa-miR-551b*
A_25_P00012632	hsa-miR-500
A_25_P00011604	hsa-miR-606
A_25_P00010501	hsa-miR-500*
A_25_P00011298	hsa-miR-569
A_25_P00014532	hsa-miR-192*
A_25_P00012562	hsa-miR-520c-3p
A_25_P00013599	hsa-miR-497*
A_25_P00011830	ebv-miR-BART20-5p
A_25_P00014838	hsa-miR-30b
A_25_P00014863	hsa-miR-202
A_25_P00013991	hsa-miR-369-3p
A_25_P00012234	hsa-miR-149
A_25_P00013239	hsa-miR-96*
A_25_P00012348	hsa-miR-330-5p
A_25_P00012861	hsa-miR-671-5p
A_25_P00011112	hsa-miR-507
A_25_P00010445	hsa-miR-299-5p
A_25_P00012991	hsa-miR-885-5p
A_25_P00010381	hsa-miR-127-3p
A_25_P00012790	hsa-miR-615-3p
A_25_P00014856	hsa-miR-323-3p
A_25_P00011888	kshv-miR-K12-3*
A_25_P00010986	hsa-miR-375
A_25_P00011759	kshv-miR-K12-12
A_25_P00010986	hsa-miR-375
A_25_P00012446	hsa-miR-451
A_25_P00012625	hsa-miR-499-5p
A_25_P00014175	hsa-miR-509-5p
A_25_P00012133	hsa-miR-224
A_25_P00012566	hsa-miR-518c
A_25_P00010843	hsa-miR-23a
A_25_P00011345	hsa-miR-767-5p
A_25_P00010632	hsa-miR-571
A_25_P00010207	hsa-miR-592
A_25_P00013118	hsa-let-7b*
A_25_P00012987	hsa-miR-744
A_25_P00010384	hsa-miR-383
A_25_P00010615	hsa-miR-20b
A_25_P00012370	hsa-miR-323-5p
A_25_P00012961	hsa-miR-876-5p
A_25_P00012202	hsa-miR-191
A_25_P00010492	hsa-miR-374a
A_25_P00013225	hsa-miR-92a-1*
A_25_P00011068	hsa-miR-107
A_25_P00013497	hsa-miR-99b*
A_25_P00012678	hsa-miR-509-3p
A_25_P00012542	hsa-miR-519b-3p
A_25_P00010125	hsa-miR-377
A_25_P00011967	hsa-miR-635
A_25_P00010854	hsa-miR-212
A_25_P00014887	hsa-miR-513a-5p
A_25_P00011260	hsa-miR-597
A_25_P00014215	hsa-miR-551b
A_25_P00012021	hsa-miR-32
A_25_P00012499	hsa-miR-493
A_25_P00013707	hcmv-miR-US25-1*
A_25_P00011069	hsa-miR-107
A_25_P00012763	hsa-miR-589
A_25_P00013809	ebv-miR-BART10*
A_25_P00013702	hcmv-miR-UL36*
A_25_P00012405	hsa-miR-339-3p
A_25_P00013199	hsa-miR-26b*
A_25_P00013270	hsa-miR-16-2*
A_25_P00010773	hsa-miR-617
A_25_P00012317	hsa-miR-376c
A_25_P00011298	hsa-miR-569
A_25_P00010464	hsa-miR-34b*
A_25_P00013335	hsa-miR-214*
A_25_P00014913	hsa-miR-886-3p
A_25_P00012271	hsa-miR-155
A_25_P00014923	hsa-miR-1225-3p
A_25_P00013722	ebv-miR-BART1-3p
A_25_P00012944	hsa-miR-541
A_25_P00010095	hsa-miR-626
A_25_P00012279	hsa-miR-219-2-3p
A_25_P00011738	kshv-miR-K12-4-5p
A_25_P00013617	hsa-miR-551b*
A_25_P00011005	hsa-miR-103
A_25_P00012977	hsa-miR-190b
A_25_P00011244	hsa-miR-802
A_25_P00011787	kshv-miR-K12-6-3p
A_25_P00013746	ebv-miR-BART9
A_25_P00010114	hsa-miR-487b
A_25_P00010164	hsa-miR-302d
A_25_P00013549	hsa-miR-135b*
A_25_P00012640	hsa-miR-501-3p
A_25_P00012745	hsa-miR-582-3p
A_25_P00012783	hsa-miR-548a-5p
A_25_P00010892	hsa-miR-583
A_25_P00011628	hsa-miR-613
A_25_P00013450	hsa-miR-150*
A_25_P00013596	hsa-miR-193b*
A_25_P00010234	hsa-miR-516a-3p
A_25_P00013181	hsa-miR-23a*
A_25_P00011998	hsa-miR-26a
A_25_P00013145	hsa-miR-16-1*
A_25_P00012681	hsa-miR-510
A_25_P00011834	ebv-miR-BART11-3p
A_25_P00013744	ebv-miR-BART9
A_25_P00012647	hsa-miR-502-3p
A_25_P00010120	hsa-miR-493*
A_25_P00012624	hsa-miR-499-5p
A_25_P00013375	hsa-miR-23b*
A_25_P00014865	hsa-miR-494
A_25_P00011761	hcmv-miR-UL148D
A_25_P00011960	hsa-miR-654-5p
A_25_P00012391	hsa-miR-338-5p
A_25_P00013043	hsa-miR-921
A_25_P00010445	hsa-miR-299-5p
A_25_P00014136	hsa-miR-518a-5p
A_25_P00010164	hsa-miR-302d
A_25_P00012002	hsa-miR-26b
A_25_P00010613	hsa-miR-20a
A_25_P00013768	ebv-miR-BART17-5p
A_25_P00011124	hsa-miR-633
A_25_P00012071	hsa-miR-139-5p
A_25_P00011043	hsa-miR-501-5p
A_25_P00010806	hsa-miR-622
A_25_P00013600	hsa-miR-497*
A_25_P00013459	hsa-miR-186*
A_25_P00011942	hsa-miR-520f
A_25_P00012922	hsa-miR-890
A_25_P00012053	hsa-miR-196a
A_25_P00010946	hsa-miR-566
A_25_P00011230	hsa-miR-769-3p
A_25_P00011804	ebv-miR-BART2-5p
A_25_P00012200	hsa-miR-153
A_25_P00012094	hsa-miR-182
A_25_P00011247	hsa-miR-802
A_25_P00011408	hsa-miR-593*
A_25_P00011640	hsa-miR-633
A_25_P00014053	hsa-miR-452
A_25_P00012633	hsa-miR-500
A_25_P00011100	hsa-miR-659
A_25_P00013773	ebv-miR-BART17-3p
A_25_P00011736	kshv-miR-K12-4-5p
A_25_P00013020	hsa-miR-760
A_25_P00012295	hsa-miR-296-3p
A_25_P00012847	hsa-miR-653
A_25_P00010287	hsa-miR-181c
A_25_P00011254	hsa-miR-591
A_25_P00012249	hsa-miR-188-3p
A_25_P00014866	hsa-miR-497
A_25_P00013830	hsv1-miR-LAT_v10.1
A_25_P00012740	hsa-miR-579
A_25_P00013022	hsa-miR-760
A_25_P00014851	hsa-miR-365
A_25_P00011117	hsa-miR-331-3p
A_25_P00010746	hsa-miR-548a-3p
A_25_P00012524	hsa-miR-519e
A_25_P00013443	hsa-miR-146a*
A_25_P00013346	hsa-miR-221*
A_25_P00012362	hsa-miR-337-5p
A_25_P00011615	hsa-miR-657
A_25_P00012567	hsa-miR-518c
A_25_P00012810	hsa-miR-625
A_25_P00011098	hsa-miR-659
A_25_P00013641	hsa-miR-625*
A_25_P00012581	hsa-miR-519d
A_25_P00010894	hsa-miR-361-5p
A_25_P00014844	hsa-miR-142-5p
A_25_P00010736	hsa-miR-548d-3p
A_25_P00013415	hsa-miR-141*
A_25_P00014967	hsa-miR-513b
A_25_P00013202	hsa-miR-27a*
A_25_P00011409	hsa-miR-593*
A_25_P00010405	hsa-miR-211
A_25_P00010088	hsa-let-7f
A_25_P00013147	hsa-miR-16-1*
A_25_P00010564	hsa-miR-520b
A_25_P00012009	hsa-miR-28-3p
A_25_P00013519	hsa-miR-367*
A_25_P00010090	hsa-miR-487a
A_25_P00013087	hsa-miR-939
A_25_P00014915	hsa-miR-374b
A_25_P00012149	hsa-miR-1
A_25_P00013704	hcmv-miR-US25-1*
A_25_P00014942	hsa-miR-1229
A_25_P00011247	hsa-miR-802
A_25_P00011593	hsa-miR-554
A_25_P00014840	hsa-miR-124
A_25_P00013358	hsa-miR-200b*
A_25_P00012724	hsa-miR-574-5p
A_25_P00013808	ebv-miR-BART10*
A_25_P00011101	hsa-miR-15b
A_25_P00011830	ebv-miR-BART20-5p
A_25_P00012041	hsa-miR-105
A_25_P00011681	ebv-miR-BART3*
A_25_P00014914	hsa-miR-885-5p
A_25_P00011880	hcmv-miR-UL36
A_25_P00012861	hsa-miR-671-5p
A_25_P00014590	hsa-miR-126*
A_25_P00013512	hsa-miR-302b*
A_25_P00010769	hsa-miR-195
A_25_P00012997	hsa-miR-877
A_25_P00012262	hsa-miR-320a
A_25_P00012913	hsa-miR-450b-3p
A_25_P00010916	hsa-miR-604
A_25_P00010998	hsa-miR-19a
A_25_P00012386	hsa-miR-331-5p
A_25_P00010528	hsa-miR-206
A_25_P00011611	hsa-miR-675
A_25_P00010537	hsa-miR-302c
A_25_P00013038	hsa-miR-920
A_25_P00011980	hsa-let-7d
A_25_P00012697	hsa-miR-455-3p
A_25_P00012681	hsa-miR-510
A_25_P00010610	hsa-miR-93
A_25_P00014818	hsa-miR-16
A_25_P00012914	hsa-miR-450b-3p
A_25_P00010474	hsa-miR-100
A_25_P00011745	ebv-miR-BART5
A_25_P00011955	hsa-miR-769-5p
A_25_P00013325	hsa-miR-187*
A_25_P00010360	hsa-miR-485-3p
A_25_P00014918	hsa-miR-509-3-5p
A_25_P00011422	hsa-miR-613
A_25_P00012382	hsa-miR-135b
A_25_P00010331	hsa-miR-525-5p
A_25_P00013173	hsa-miR-21*
A_25_P00010505	hsa-miR-302c*
A_25_P00013418	hsa-miR-143*
A_25_P00012183	hsa-miR-143
A_25_P00011457	hsa-miR-566
A_25_P00012419	hsa-miR-423-5p
A_25_P00010441	hsa-miR-448
A_25_P00011829	ebv-miR-BART20-5p
A_25_P00010836	hsa-miR-197
A_25_P00011260	hsa-miR-597
A_25_P00010383	hsa-miR-383
A_25_P00014875	hsa-miR-518f
A_25_P00011396	hsa-miR-454*
A_25_P00012971	hsa-miR-708
A_25_P00010784	hsa-miR-526b*
A_25_P00010464	hsa-miR-34b*
A_25_P00013008	hsa-miR-873
A_25_P00010997	hsa-miR-19a
A_25_P00013581	hsa-miR-452*
A_25_P00012799	hsa-miR-548c-5p
A_25_P00010756	hsa-miR-34c-5p
A_25_P00011595	hsa-miR-561
A_25_P00014961	hsa-miR-1237
A_25_P00011262	hsa-miR-597
A_25_P00013587	hsa-miR-202*
A_25_P00011712	kshv-miR-K12-2
A_25_P00011352	hsa-miR-596
A_25_P00013565	hsa-miR-425*
A_25_P00011440	hsa-miR-801_v10.1
A_25_P00011859	kshv-miR-K12-4-3p
A_25_P00014853	hsa-miR-381
A_25_P00013763	ebv-miR-BART15
A_25_P00012154	hsa-miR-122
A_25_P00014966	hsa-miR-1238
A_25_P00011973	hsa-miR-768-3p_v11.0
A_25_P00010126	hsa-miR-377
A_25_P00010628	hsa-miR-203
A_25_P00011358	hsa-miR-657
A_25_P00010467	hsa-miR-15a
A_25_P00010122	hsa-miR-548b-3p
A_25_P00012899	hsa-miR-886-3p
A_25_P00010531	hsa-miR-432
A_25_P00013086	hsa-miR-939
A_25_P00012447	hsa-miR-451
A_25_P00011945	hsa-miR-658
A_25_P00012289	hsa-miR-34c-3p
A_25_P00012653	hsa-miR-505
A_25_P00010961	hsa-miR-585
A_25_P00010369	hsa-miR-346
A_25_P00012894	hsa-miR-886-5p
A_25_P00013419	hsa-miR-143*
A_25_P00012995	hsa-miR-885-3p
A_25_P00010562	hsa-miR-520e
A_25_P00014932	hsa-miR-1227
A_25_P00010600	hsa-miR-126*
A_25_P00012715	hsa-miR-556-3p
A_25_P00010211	hsa-miR-218
A_25_P00013215	hsa-miR-31*
A_25_P00011669	ebv-miR-BART10
A_25_P00013078	hsa-miR-937
A_25_P00013097	hsa-miR-942
A_25_P00012677	hsa-miR-509-3p
A_25_P00013036	hsa-miR-920
A_25_P00012419	hsa-miR-423-5p
A_25_P00010597	hsa-miR-99b
A_25_P00013118	hsa-let-7b*
A_25_P00012270	hsa-miR-155
A_25_P00012059	hsa-miR-198
A_25_P00013055	hsa-miR-924
A_25_P00011715	kshv-miR-K12-2
A_25_P00010471	hsa-miR-99a
A_25_P00013312	hsa-miR-181a-2*
A_25_P00011861	hcmv-miR-US25-2-5p
A_25_P00013491	hsa-miR-302a*
A_25_P00013713	ebv-miR-BHRF1-3
A_25_P00010701	hsa-miR-199a-5p
A_25_P00012376	hsa-miR-151-5p
A_25_P00010958	hsa-miR-502-5p
A_25_P00012796	hsa-miR-548c-5p
A_25_P00012422	hsa-miR-423-3p
A_25_P00010895	hsa-miR-361-5p
A_25_P00013433	hsa-miR-125b-2*
A_25_P00013663	hsa-miR-888*
A_25_P00012316	hsa-miR-376c
A_25_P00010270	hsa-miR-532-5p
A_25_P00010942	hsa-miR-567
A_25_P00013230	hsa-miR-92a-2*
A_25_P00010604	hsa-miR-411
A_25_P00012455	hsa-miR-409-5p
A_25_P00011373	hsa-miR-649
A_25_P00011963	hsa-miR-646
A_25_P00011335	hsa-miR-642
A_25_P00014964	hsa-miR-1238
A_25_P00010475	hsa-miR-100
A_25_P00014936	hsa-miR-1228
A_25_P00012469	hsa-miR-486-3p
A_25_P00011750	hcmv-miR-US33-5p
A_25_P00014894	hsa-miR-551b
A_25_P00010839	hsa-miR-301a
A_25_P00011998	hsa-miR-26a
A_25_P00012184	hsa-miR-143
A_25_P00010273	hsa-miR-429
A_25_P00013548	hsa-miR-135b*
A_25_P00010975	hsa-miR-21
A_25_P00012895	hsa-miR-886-5p
A_25_P00013106	hsa-miR-944
A_25_P00012922	hsa-miR-890
A_25_P00012923	hsa-miR-890
A_25_P00014957	hsa-miR-1236
A_25_P00011873	hcmv-miR-UL22A
A_25_P00012123	hsa-miR-219-1-3p
A_25_P00013221	hsa-miR-33a*
A_25_P00011704	ebv-miR-BART14
A_25_P00013299	hsa-miR-7-2*
A_25_P00011283	hsa-miR-581
A_25_P00014151	hsa-miR-516a-5p
A_25_P00010508	hsa-miR-490-3p
A_25_P00011823	ebv-miR-BHRF1-2*
A_25_P00013707	hcmv-miR-US25-1*
A_25_P00011246	hsa-miR-802
A_25_P00012631	hsa-miR-500
A_25_P00011404	hsa-miR-644
A_25_P00011969	hsa-miR-758
A_25_P00013229	hsa-miR-92a-2*
A_25_P00010548	hsa-miR-141
A_25_P00013192	hsa-miR-25*
A_25_P00010795	hsa-miR-421
A_25_P00012453	hsa-miR-409-5p
A_25_P00010700	hsa-miR-199a-5p
A_25_P00012333	hsa-miR-378
A_25_P00011320	hsa-miR-555
A_25_P00011608	hsa-miR-675
A_25_P00010491	hsa-miR-374a
A_25_P00010442	hsa-miR-448
A_25_P00014979	hsa-miR-99b*
A_25_P00012399	hsa-miR-339-5p
A_25_P00011705	ebv-miR-BART14
A_25_P00013328	hsa-miR-196a*
A_25_P00013714	ebv-miR-BHRF1-3
A_25_P00010245	hsa-miR-518b
A_25_P00013641	hsa-miR-625*
A_25_P00011672	hcmv-miR-US5-1
A_25_P00012403	hsa-miR-339-3p
A_25_P00010873	hsa-miR-602
A_25_P00011012	hsa-miR-200a*
A_25_P00012362	hsa-miR-337-5p
A_25_P00010235	hsa-miR-516a-3p
A_25_P00013610	hsa-miR-545*
A_25_P00011337	hsa-miR-642
A_25_P00010698	hsa-miR-199b-5p
A_25_P00013830	hsv1-miR-LAT_v10.1
A_25_P00011762	hcmv-miR-UL148D
A_25_P00013564	hsa-miR-425*
A_25_P00012208	hsa-miR-125a-5p
A_25_P00013125	hsa-let-7d*
A_25_P00011429	hsa-miR-758
A_25_P00013266	hsa-miR-106a*
A_25_P00012138	hsa-miR-200b
A_25_P00013307	hsa-miR-10b*
A_25_P00012338	hsa-miR-379
A_25_P00012041	hsa-miR-105
A_25_P00010670	hsa-miR-326
A_25_P00010200	hsa-miR-520a-3p
A_25_P00014864	hsa-miR-202
A_25_P00012828	hsa-miR-636
A_25_P00012844	hsa-miR-653
A_25_P00014960	hsa-miR-1237
A_25_P00013780	ebv-miR-BART18-3p
A_25_P00010249	hsa-miR-630
A_25_P00010595	hsa-miR-455-5p
A_25_P00011686	ebv-miR-BART4
A_25_P00011796	hsv1-miR-H1
A_25_P00013120	hsa-let-7c*
A_25_P00010173	hsa-miR-521
A_25_P00011474	hsa-miR-551a
A_25_P00011998	hsa-miR-26a
A_25_P00012971	hsa-miR-708
A_25_P00012246	hsa-miR-188-5p
A_25_P00010428	hsa-miR-519c-3p
A_25_P00012704	hsa-miR-545
A_25_P00011686	ebv-miR-BART4
A_25_P00010837	hsa-miR-30e*
A_25_P00012149	hsa-miR-1
A_25_P00013433	hsa-miR-125b-2*
A_25_P00013655	hsa-miR-411*
A_25_P00014879	hsa-miR-520h
A_25_P00013060	hsa-miR-933
A_25_P00013702	hcmv-miR-UL36*
A_25_P00013065	hsa-miR-934
A_25_P00012731	hsa-miR-576-5p
A_25_P00013202	hsa-miR-27a*
A_25_P00011690	hcmv-miR-UL112
A_25_P00012090	hsa-miR-181b
A_25_P00011440	hsa-miR-801_v10.1
A_25_P00012312	hsa-miR-362-3p
A_25_P00012953	hsa-miR-875-5p
A_25_P00013028	hsa-miR-216b
A_25_P00012484	hsa-miR-491-3p
A_25_P00013509	hsa-miR-26a-2*
A_25_P00012491	hsa-miR-146b-3p
A_25_P00011408	hsa-miR-593*
A_25_P00010432	hsa-miR-484
A_25_P00010604	hsa-miR-411
A_25_P00011838	ebv-miR-BART20-3p
A_25_P00011866	kshv-miR-K12-11
A_25_P00013472	hsa-miR-155*
A_25_P00011879	hcmv-miR-UL70-5p
A_25_P00012452	hsa-miR-409-5p
A_25_P00011351	hsa-miR-596
A_25_P00014822	hsa-miR-31
A_25_P00010169	hsa-miR-520g
A_25_P00010071	hsa-let-7b
A_25_P00012130	hsa-miR-223
A_25_P00010093	hsa-miR-492
A_25_P00012792	hsa-miR-616
A_25_P00014969	hsa-miR-513b
A_25_P00011991	hsa-miR-17
A_25_P00012258	hsa-miR-193a-3p
A_25_P00014916	hsa-miR-374b
A_25_P00012681	hsa-miR-510
A_25_P00011351	hsa-miR-596
A_25_P00010267	hsa-miR-412
A_25_P00011887	ebv-miR-BART14*
A_25_P00011805	ebv-miR-BART2-5p
A_25_P00010440	hsa-miR-130a
A_25_P00010436	hsa-miR-606
A_25_P00011051	hsa-miR-589*
A_25_P00013674	hsa-miR-744*
A_25_P00010212	hsa-miR-335
A_25_P00013536	hsa-miR-379*
A_25_P00010040	hsa-miR-220a
A_25_P00013484	hsa-miR-29c*
A_25_P00012966	hsa-miR-876-3p
A_25_P00012978	hsa-miR-190b
A_25_P00012468	hsa-miR-486-3p
A_25_P00010316	hsa-miR-9*
A_25_P00013462	hsa-miR-195*
A_25_P00011240	hsa-miR-616*
A_25_P00012202	hsa-miR-191
A_25_P00013762	ebv-miR-BART15
A_25_P00013349	hsa-miR-222*
A_25_P00012006	hsa-miR-28-3p
A_25_P00013977	hsa-miR-296-5p
A_25_P00010983	hsa-miR-302a
A_25_P00010578	hsa-miR-151-3p
A_25_P00010964	hsa-miR-133b
A_25_P00011336	hsa-miR-642
A_25_P00012409	hsa-miR-345
A_25_P00013615	hsa-miR-92b*
A_25_P00012095	hsa-miR-182
A_25_P00010656	hsa-miR-590-5p
A_25_P00013350	hsa-miR-222*
A_25_P00010227	hsa-miR-623
A_25_P00013259	hsa-miR-29b-2*
A_25_P00011345	hsa-miR-767-5p
A_25_P00012972	hsa-miR-147b
A_25_P00012001	hsa-miR-26b
A_25_P00012710	hsa-miR-92b
A_25_P00013728	ebv-miR-BART2-3p
A_25_P00012077	hsa-miR-7
A_25_P00012926	hsa-miR-891b
A_25_P00013390	hsa-miR-124*
A_25_P00013002	hsa-miR-887
A_25_P00010285	hsa-miR-181a
A_25_P00011457	hsa-miR-566
A_25_P00010614	hsa-miR-20b
A_25_P00011826	kshv-miR-K12-1
A_25_P00010912	hsa-miR-634
A_25_P00010225	hsa-miR-648
A_25_P00012665	hsa-miR-508-5p
A_25_P00013121	hsa-let-7c*
A_25_P00011005	hsa-miR-103
A_25_P00012708	hsa-miR-92b
A_25_P00012181	hsa-miR-142-5p
A_25_P00013696	hcmv-miR-US33-3p
A_25_P00013419	hsa-miR-143*
A_25_P00012753	hsa-miR-548b-5p
A_25_P00014151	hsa-miR-516a-5p
A_25_P00010532	hsa-miR-432
A_25_P00012964	hsa-miR-876-3p
A_25_P00012731	hsa-miR-576-5p
A_25_P00012505	hsa-miR-494
A_25_P00011668	ebv-miR-BART10
A_25_P00011473	hsa-miR-551a
A_25_P00011031	hsa-miR-627
A_25_P00012692	hsa-miR-532-3p
A_25_P00013804	ebv-miR-BART9*
A_25_P00010736	hsa-miR-548d-3p
A_25_P00010610	hsa-miR-93
A_25_P00014866	hsa-miR-497
A_25_P00011454	hsa-miR-588
A_25_P00011942	hsa-miR-520f
A_25_P00014870	hsa-miR-518e*
A_25_P00011615	hsa-miR-657
A_25_P00010160	hsa-miR-371-3p
A_25_P00013243	hsa-miR-99a*
A_25_P00010538	hsa-miR-302c
A_25_P00011744	ebv-miR-BART5
A_25_P00012753	hsa-miR-548b-5p
A_25_P00013286	hsa-miR-30c-2*
A_25_P00012386	hsa-miR-331-5p
A_25_P00010448	hsa-miR-550*
A_25_P00010149	hsa-miR-539
A_25_P00012008	hsa-miR-28-3p
A_25_P00013007	hsa-miR-665
A_25_P00011722	kshv-miR-K12-6-5p
A_25_P00010233	hsa-miR-516a-3p
A_25_P00012709	hsa-miR-92b
A_25_P00010612	hsa-miR-20a
A_25_P00013163	hsa-miR-19b-1*
A_25_P00013376	hsa-miR-27b*
A_25_P00010902	hsa-miR-611
A_25_P00010707	hsa-miR-485-5p
A_25_P00012725	hsa-miR-574-5p
A_25_P00012216	hsa-miR-126
A_25_P00010959	hsa-miR-502-5p
A_25_P00012278	hsa-miR-219-2-3p
A_25_P00011749	hcmv-miR-US33-5p
A_25_P00010328	hsa-miR-520a-5p
A_25_P00013046	hsa-miR-922
A_25_P00012781	hsa-miR-548a-5p
A_25_P00010197	hsa-miR-296-5p
A_25_P00013517	hsa-miR-302d*
A_25_P00013825	hiv1-miR-H1
A_25_P00013077	hsa-miR-937
A_25_P00013548	hsa-miR-135b*
A_25_P00010891	hsa-miR-583
A_25_P00010160	hsa-miR-371-3p
A_25_P00012624	hsa-miR-499-5p
A_25_P00013286	hsa-miR-30c-2*
A_25_P00013608	hsa-miR-505*
A_25_P00013771	ebv-miR-BART17-5p
A_25_P00014919	hsa-miR-1225-5p
A_25_P00013348	hsa-miR-222*
A_25_P00012898	hsa-miR-886-3p
A_25_P00013661	hsa-miR-888*
A_25_P00011366	hsa-miR-573
A_25_P00010539	hsa-miR-324-3p
A_25_P00012188	hsa-miR-144
A_25_P00012436	hsa-miR-450a
A_25_P00010291	hsa-miR-524-3p
A_25_P00011386	hsa-miR-603
A_25_P00010683	hsa-miR-30d
A_25_P00010170	hsa-miR-520g
A_25_P00010329	hsa-miR-520a-5p
A_25_P00012375	hsa-miR-151-5p
A_25_P00013419	hsa-miR-143*
A_25_P00012019	hsa-miR-31
A_25_P00012921	hsa-miR-890
A_25_P00010437	hsa-miR-130b
A_25_P00013781	ebv-miR-BART18-3p
A_25_P00012674	hsa-miR-509-5p
A_25_P00013147	hsa-miR-16-1*
A_25_P00013784	ebv-miR-BART19-5p
A_25_P00012844	hsa-miR-653
A_25_P00010902	hsa-miR-611
A_25_P00013407	hsa-miR-135a*
A_25_P00010089	hsa-let-7f
A_25_P00014896	hsa-miR-575
A_25_P00010635	hsa-miR-584
A_25_P00013765	ebv-miR-BART16
A_25_P00014919	hsa-miR-1225-5p
A_25_P00012613	hsa-miR-517c
A_25_P00013783	ebv-miR-BART18-3p
A_25_P00011619	hsa-miR-600
A_25_P00013257	hsa-miR-29b-2*
A_25_P00013379	hsa-miR-27b*
A_25_P00014938	hsa-miR-1228
A_25_P00010891	hsa-miR-583
A_25_P00013103	hsa-miR-943
