"##For information about the Annotation file content,  please see the bundled README file."		
#%create_date=2009-11-13 GMT-08:00 20:57:17		
#%chip_type=HT_HG-U133A		
#%genome-species=Homo sapiens		
#%genome-version=hg19		
#%genome-version-ucsc=hg19		
#%genome-version-ncbi=GRCh37		
#%genome-version-create_date=2009-02-00		
#%netaffx-annotation-date=2009-11-23		
#%netaffx-annotation-netaffx-build=30		
#%netaffx-annotation-tabular-format-version=1.0		
Probe Set ID	Gene Symbol	Entrez Gene
214697_s_at	ROD1	9991
214698_at	ROD1	9991
214699_x_at	WIPI2	26100
214700_x_at	RIF1	55183
214701_s_at	FN1	2335
214702_at	FN1	2335
214703_s_at	MAN2B2	23324
214704_at	TCF25	22980
214705_at	INADL	10207
214706_at	ZNF200	7752
214707_x_at	ALMS1	7840
214708_at	SNTB1	6641
214709_s_at	KTN1	3895
214710_s_at	CCNB1	891
214711_at	GATC	283459
214712_at	LOC730092	730092
214713_at	YLPM1	56252
214714_at	ZNF394	84124
214715_x_at	ZNF160	90338
214716_at	BMP2K	55589
214717_at	DKFZp434H1419	150967
214718_at	GATAD1	57798
214719_at	SLC46A3	283537
214720_x_at	10-Sep	151011
214721_x_at	CDC42EP4	23580
214722_at	NOTCH2NL	388677
214723_x_at	ANKRD36	375248
214724_at	DIXDC1	85458
214725_at	C8orf84	157869
214726_x_at	ADD1	118
214727_at	BRCA2	675
214728_x_at	SMARCA4	6597
214729_at	TWISTNB	221830
214730_s_at	GLG1	2734
214731_at	CTTNBP2NL	55917
214732_at	SP1	6667
214733_s_at	YIPF1	54432
214734_at	EXPH5	23086
214735_at	IPCEF1	26034
214736_s_at	ADD1	118
214737_x_at	HNRNPC	3183
214738_s_at	NEK9	91754
214739_at	LRCH3	84859
214740_at	POLR2J /// POLR2J2 /// POLR2J3 /// POLR2J4	246721 /// 5439 /// 548644 /// 84820
214741_at	ZNF131	7690
214742_at	AZI1	22994
214743_at	CUX1	1523
214744_s_at	RPL23	9349
214745_at	PLCH1	23007
214746_s_at	ZNF467	168544
214747_at	ZBED4	9889
214748_at	N4BP2L2	10443
214749_s_at	ARMCX6 /// LOC653354	54470 /// 653354
214750_at	PLAC4	191585
214751_at	ZNF468	90333
214752_x_at	FLNA	2316
214753_at	N4BP2L2	10443
214754_at	TET3	200424
214755_at	UAP1L1	91373
214756_x_at	PMS2L1	5379
214757_at	PMS2L2	5380
214758_at	DCAF4	26094
214759_at	WTAP	9589
214760_at	ZNF337	26152
214761_at	ZNF423	23090
214762_at	ATP6V1G2	534
214763_at	ACOT11	26027
214764_at	RRP15	51018
214765_s_at	NAAA	27163
214766_s_at	AHCTF1	25909
214767_s_at	HSPB6	126393
214768_x_at	FAM20B	9917
214769_at	CLCN4	1183
214770_at	MSR1	4481
214771_x_at	MPRIP	23164
214772_at	C11orf41	25758
214773_x_at	TIPRL	261726
214774_x_at	TOX3	27324
214775_at	N4BP3	23138
214776_x_at	XYLB	9942
214777_at	IGKV4-1	28908
214778_at	MEGF8	1954
214779_s_at	SGSM3	27352
214780_s_at	MYO9B	4650
214781_at	---	---
214782_at	CTTN	2017
214783_s_at	ANXA11	311
214784_x_at	XPO6	23214
214785_at	VPS13A	23230
214786_at	MAP3K1	4214
214787_at	DENND4A	10260
214788_x_at	DDN	23109
214789_x_at	SFRS2B	10929
214790_at	SENP6	26054
214791_at	SP140L	93349
214792_x_at	VAMP2	6844
214793_at	DUSP7	1849
214794_at	PA2G4	5036
214795_at	ZMYND8	23613
214796_at	C8orf79	57604
214797_s_at	PCTK3	5129
214798_at	ATP2C2	9914
214799_at	NFASC	23114
214800_x_at	BTF3	689
214801_at	---	---
214802_at	EXOC7	23265
214803_at	---	---
214804_at	CENPI	2491
214805_at	EIF4A1	1973
214806_at	BICD1	636
214807_at	---	---
214808_at	---	---
214809_at	---	---
214811_at	RIMBP2	23504
214812_s_at	MOBKL1B	55233
214813_at	ZNF75D	7626
214814_at	YTHDC1	91746
214815_at	TRIM33	51592
214816_x_at	C19orf40	91442
214817_at	UNC13A	23025
214818_at	CCDC57	284001
214819_at	IQSEC2	23096
214820_at	BRWD1	54014
214821_at	---	---
214822_at	FAM5B	57795
214823_at	ZNF204	7754
214824_at	---	---
214825_at	FAM155A	728215
214826_at	PDE12	201626
214827_at	PARD6B	84612
214828_s_at	RRP7A /// RRP7B	27341 /// 91695
214829_at	AASS	10157
214830_at	SLC38A6	145389
214831_at	MED28	80306
214832_at	HNF4A	3172
214833_at	TMEM63A	9725
214834_at	PAR5	8123
214835_s_at	SUCLG2	8801
214836_x_at	IGK@ /// IGKC	3514 /// 50802
214837_at	ALB	213
214838_at	SFT2D2	375035
214839_at	LOC157627	157627
214840_at	TOM1L2	146691
214841_at	CNIH3	149111
214842_s_at	---	---
214843_s_at	USP33	23032
214844_s_at	DOK5	55816
214845_s_at	CALU	813
214846_s_at	ALPK3	57538
214847_s_at	GPSM3	63940
214848_at	---	---
214849_at	KCTD20	222658
214850_at	LOC100170939	100170939
214851_at	HNF4A	3172
214852_x_at	VPS13A	23230
214853_s_at	SHC1	6464
214854_at	---	---
214855_s_at	GARNL1	253959
214856_at	SPTBN1	6711
214857_at	---	---
214858_at	PP14571	100130449
214859_at	FSTL4	23105
214860_at	SLC9A7	84679
214861_at	KDM4C	23081
214862_x_at	---	---
214863_at	LOC100287602	100287602
214864_s_at	GRHPR	9380
214865_at	DOT1L	84444
214866_at	PLAUR	5329
214867_at	---	---
214868_at	PIWIL1	9271
214869_x_at	GAPVD1	26130
214870_x_at	LOC100288442 /// LOC339047 /// NPIP	100288442 /// 339047 /// 9284
214871_x_at	---	---
214872_at	RIF1	55183
214873_at	LRP5L	91355
214874_at	PKP4	8502
214875_x_at	APLP2	334
214876_s_at	TUBGCP5	114791
214877_at	CDKAL1	54901
214878_at	ZNF37A /// ZNF37B	100129482 /// 7587
214879_x_at	USF2	7392
214880_x_at	CALD1	800
214881_s_at	UBTF	7343
214882_s_at	SFRS2	6427
214883_at	THRA	7067
214884_at	MCF2	4168
214885_at	MYST1	84148
214886_s_at	N4BP2L1	90634
214887_at	N4BP2L1	90634
214888_at	CAPN2	824
214889_at	FAM149A	25854
214890_s_at	FAM149A	25854
214891_at	FBXO21	23014
214892_x_at	C19orf29	58509
214893_x_at	HCN2	610
214894_x_at	MACF1	23499
214895_s_at	ADAM10	102
214896_at	---	---
214897_at	---	---
214898_x_at	MUC3B	57876
214899_at	ZNF780B	163131
214900_at	ZKSCAN1	7586
214901_at	ZNF8	7554
214902_x_at	---	---
214903_at	SYT2	127833
214904_at	ZNF41	7592
214905_at	RASGRF1	5923
214906_x_at	N4BP2L1	90634
214907_at	CEACAM21	90273
214908_s_at	TRRAP	8295
214909_s_at	DDAH2	23564
214910_s_at	APOM	55937
214911_s_at	BRD2	6046
214912_at	---	---
214913_at	ADAMTS3	9508
214914_at	FAM13C	220965
214915_at	ZNF362	149076
214916_x_at	IGH@ /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31 /// LOC100132941 /// LOC100289290 /// LOC100291056 /// LOC100293211 /// LOC100293324	100132941 /// 100289290 /// 100291056 /// 100293211 /// 100293324 /// 28396 /// 28442 /// 3492 /// 3493 /// 3494 /// 3500 /// 3502 /// 3507
214917_at	PRKAA1	5562
214918_at	HNRNPM	4670
214919_s_at	ANKHD1-EIF4EBP3 /// EIF4EBP3	404734 /// 8637
214920_at	THSD7A	221981
214921_at	KCNMA1	3778
214922_at	ZNF484	83744
214923_at	ATP6V1D	51382
214924_s_at	TRAK1	22906
214925_s_at	SPTAN1	6709
214926_at	SPTAN1	6709
214927_at	ITGBL1	9358
214928_at	OBSL1	23363
214929_s_at	KIAA1109	84162
214930_at	SLITRK5	26050
214931_s_at	SRPK2	6733
214932_at	KIDINS220	57498
214933_at	CACNA1A	773
214934_at	ATP9B	374868
214935_at	IL4I1 /// NUP62 /// SIGLEC11	114132 /// 23636 /// 259307
214936_at	LRCH1	23143
214937_x_at	PCM1	5108
214938_x_at	HMGB1	3146
214939_x_at	MLLT4	4301
214940_s_at	SMG6	23293
214941_s_at	PRPF40A	55660
214942_at	RBM34	23029
214943_s_at	RBM34	23029
214944_at	PHLPP2	23035
214945_at	FAM153A /// FAM153B /// FAM153C	202134 /// 285596 /// 653316
214946_x_at	FAM21A /// FAM21B /// FAM21C /// FAM21D	253725 /// 387680 /// 55747 /// 653450
214947_at	FAM105A	54491
214948_s_at	TMF1	7110
214949_at	---	---
214950_at	IL9R	3581
214951_at	SLC26A10	65012
214952_at	NCAM1	4684
214953_s_at	APP	351
214954_at	SUSD5	26032
214955_at	TMPRSS6	164656
214956_at	AAK1	22848
214957_at	ACTL8	81569
214958_s_at	TMC6	11322
214959_s_at	API5	8539
214960_at	API5	8539
214961_at	KIAA0774	23281
214962_s_at	NUP160	23279
214963_at	NUP160	23279
214964_at	---	---
214965_at	SPATA2L	124044
214966_at	GRIK5	2901
214967_at	---	---
214968_at	DDX51	317781
214969_at	MAP3K9	4293
214970_s_at	ST6GAL1	6480
214971_s_at	ST6GAL1	6480
214972_at	MGEA5	10724
214973_x_at	IGHD /// LOC100290059 /// LOC100292999	100290059 /// 100292999 /// 3495
214974_x_at	CXCL5	6374
214975_s_at	MTMR1	8776
214976_at	RPL13	6137
214977_at	---	---
214978_s_at	PPFIA4	8497
214979_at	ABCC3	8714
214980_at	UBE3A	7337
214981_at	POSTN	10631
214982_at	SNRNP200	23020
214983_at	TTTY15	64595
214984_at	LOC440345 /// LOC440354 /// LOC595101 /// LOC641298 /// SMG1	23049 /// 440345 /// 440354 /// 595101 /// 641298
214985_at	EXT1	2131
214986_x_at	PPIL2	23759
214987_at	GAB1	2549
214988_s_at	SON	6651
214989_x_at	---	---
214990_at	PIGO	84720
214991_s_at	PIGO	84720
214992_s_at	DNASE2	1777
214993_at	ASPHD1	253982
214994_at	APOBEC3F	200316
214995_s_at	APOBEC3F /// APOBEC3G	200316 /// 60489
214996_at	---	---
214997_at	SCAI	286205
214998_at	AAK1	22848
214999_s_at	RAB11FIP3	9727
215000_s_at	FEZ2	9637
215001_s_at	GLUL	2752
215002_at	LOC100132247 /// LOC100288332 /// LOC348162 /// LOC728734 /// LOC728888 /// LOC729602 /// LOC729978 /// LOC730153 /// NPIPL2 /// NPIPL3	100132247 /// 100288332 /// 23117 /// 348162 /// 440348 /// 728734 /// 728888 /// 729602 /// 729978 /// 730153
215003_at	DGCR9	25787
215004_s_at	SF4	57794
215005_at	NECAB2	54550
215006_at	---	---
215008_at	TLL2	7093
215009_s_at	SEC31A	22872
215010_s_at	BRSK2	9024
215011_at	SNHG3	8420
215012_at	ZNF451	26036
215013_s_at	USP34	9736
215014_at	KCND3	3752
215015_at	CCDC64	92558
215016_x_at	DST	667
215017_s_at	FNBP1L	54874
215018_at	KIAA1731	85459
215019_x_at	ZNF528	84436
215020_at	NRXN3	9369
215021_s_at	NRXN3	9369
215022_x_at	ZNF33B	7582
215023_s_at	PEX1	5189
215024_at	C7orf28B	221960
215025_at	NTRK3	4916
215026_x_at	SCNN1A	6337
215027_at	RAPGEF3	10411
215028_at	SEMA6A	57556
215029_at	---	---
215030_at	GRSF1	2926
215031_x_at	RNF126	55658
215032_at	RREB1	6239
215033_at	TM4SF1	4071
215034_s_at	TM4SF1	4071
215035_at	IGLV6-57	28778
215036_at	---	---
215037_s_at	BCL2L1	598
215038_s_at	SETD2	29072
215039_at	HS2ST1 /// LOC339524	339524 /// 9653
215040_at	RNASEH2B	79621
215041_s_at	DOCK9	23348
215042_at	BMP6	654
215043_s_at	SMA4 /// SMA5	11039 /// 11042
215044_s_at	STAM2	10254
215045_at	TNRC4	11189
215046_at	C2orf67	151050
215047_at	TRIM58	25893
215048_at	ZNF280B	140883
215049_x_at	CD163	9332
215050_x_at	MAPKAPK2	9261
215051_x_at	AIF1	199
215052_at	FRMPD4	9758
215053_at	SRCAP	10847
215054_at	EPOR	2057
215055_at	B3GNTL1	146712
215056_at	---	---
215057_at	LOC100272228	100272228
215058_at	DENND5B	160518
215059_at	---	---
215060_at	---	---
215061_at	METTL10	399818
215062_at	---	---
215063_x_at	LRRC40	55631
215064_at	SC5DL	6309
215065_at	PHF8	23133
215066_at	PTPRF	5792
215067_x_at	PRDX2	7001
215068_s_at	FBXL18	80028
215069_at	NMT2	9397
215070_x_at	RABGAP1	23637
215071_s_at	HIST1H2AC	8334
215072_x_at	C10orf137	26098
215073_s_at	NR2F2	7026
215074_at	MYO1B	4430
215075_s_at	GRB2	2885
215076_s_at	COL3A1	1281
215077_at	---	---
215078_at	SOD2	6648
215079_at	---	---
215080_s_at	AGAP2	116986
215081_at	KIAA1024	23251
215082_at	ELOVL5	60481
215083_at	---	---
215084_s_at	LRRC42	115353
215085_x_at	DLEC1	9940
215086_at	IBTK	25998
215087_at	C15orf39	56905
215088_s_at	SDHC	6391
215089_s_at	RBM10	8241
215090_x_at	LOC440434	440434
215091_s_at	GTF3A	2971
215092_s_at	NFAT5	10725
215093_at	NSDHL	50814
215094_at	CCDC52	152185
215095_at	---	---
215096_s_at	ESD	2098
215097_at	CAPZB	832
215098_at	RXRB	6257
215099_s_at	RXRB	6257
215100_at	C6orf105	84830
215101_s_at	CXCL5	6374
215102_at	DPY19L1P1	100129460
215103_at	CYP2C18	1562
215104_at	NRIP2	83714
215105_at	CG030	116828
215106_at	TTC22	55001
215107_s_at	TTC22	55001
215108_x_at	TOX3	27324
215109_at	LOC100288007	100288007
215110_at	MBL1P1	8512
215111_s_at	TSC22D1	8848
215112_x_at	MCF2L2	23101
215113_s_at	SENP3	26168
215114_at	SENP3	26168
215115_x_at	NTRK3	4916
215116_s_at	DNM1	1759
215117_at	RAG2	5897
215118_s_at	IGHG1	3500
215119_at	MYO16	23026
215120_s_at	SAMD4A	23034
215121_x_at	IGL@ /// IGLV1-44	28823 /// 3535
215122_at	TBX6	6911
215123_at	LOC100288332 /// LOC100288583 /// NPIPL3	100288332 /// 100288583 /// 23117
215124_at	ZNF550	162972
215125_s_at	UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9	54575 /// 54576 /// 54577 /// 54578 /// 54579 /// 54600 /// 54657 /// 54658 /// 54659
215126_at	---	---
215127_s_at	RBMS1	5937
215128_at	---	---
215129_at	PIK3C2G	5288
215130_s_at	IQCK	124152
215131_at	IQCK	124152
215132_at	---	---
215133_s_at	FAM153A /// FAM153B	202134 /// 285596
215134_at	PI4K2A	55361
215135_at	DNPEP	23549
215136_s_at	EXOSC8	11340
215137_at	---	---
215138_s_at	RP1-21O18.1	23254
215139_at	ARHGEF10	9639
215140_at	LOC100128570	100128570
215141_at	C4orf10	317648
215142_at	CXorf27	25763
215143_at	DPY19L2P2	349152
215144_at	---	---
215145_s_at	CNTNAP2	26047
215146_s_at	TTC28	23331
215147_at	---	---
215148_s_at	APBA3	9546
215149_at	---	---
215150_at	YOD1	55432
215151_at	DOCK10	55619
215152_at	MYB	4602
215153_at	NOS1AP	9722
215154_at	ULK2	9706
215155_at	HEXA	3073
215156_at	WDR61	80349
215157_x_at	PABPC1	26986
215158_s_at	DEDD	9191
215159_s_at	NADK	65220
215160_x_at	LOC642236	642236
215161_at	CAMK1G	57172
215162_at	GARNL1	253959
215163_at	---	---
215164_at	---	---
215165_x_at	UMPS	7372
215166_at	IGSF9B	22997
215167_at	MED14	9282
215168_at	TIMM17A	10440
215169_at	SLC35E2	9906
215170_s_at	CEP152	22995
215171_s_at	TIMM17A	10440
215172_at	PTPN20A /// PTPN20B	26095 /// 653129
215173_at	LRRC50	123872
215174_at	FMO6P	388714
215175_at	PCNX	22990
215176_x_at	LOC100291464	100291464
215177_s_at	ITGA6	3655
215178_x_at	NAAA	27163
215179_x_at	PGF	5228
215180_at	---	---
215181_at	CDH22	64405
215182_x_at	---	---
215183_at	---	---
215184_at	DAPK2	23604
215185_at	---	---
215186_at	TBC1D30	23329
215187_at	FLJ11292	55338
215188_at	STK24	8428
215189_at	KRT86	3892
215190_at	EIF3M	10480
215191_at	---	---
215192_at	PMS2L4	5382
215193_x_at	HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4	3123 /// 3125 /// 3126
215194_at	PRKCA	5578
215195_at	PRKCA	5578
215196_at	---	---
215197_at	---	---
215198_s_at	CALD1	800
215199_at	CALD1	800
215200_x_at	---	---
215201_at	REPS1	85021
215202_at	LOC91316	91316
215203_at	GOLGA4	2803
215204_at	---	---
215205_x_at	NCOR2	9612
215206_at	---	---
215207_x_at	NUS1 /// YDD19	11049 /// 116150
215208_x_at	RPL35A	6165
215209_at	SEC24D	9871
215210_s_at	DLST /// DLSTP	1743 /// 1744
215211_at	LOC730092	730092
215212_at	---	---
215213_at	NUP54	53371
215214_at	IGL@	3535
215215_s_at	LOC81691	81691
215216_at	VPS16	64601
215217_at	IGKC	3514
215218_s_at	WDR62	284403
215219_at	DOPEY2	9980
215220_s_at	TPR	7175
215221_at	---	---
215222_x_at	MACF1	23499
215223_s_at	SOD2	6648
215224_at	SNORA21	619505
215225_s_at	GPR17	2840
215226_at	EXPH5	23086
215227_x_at	ACP1	52
215228_at	NHLH2	4808
215229_at	LOC100129973	100129973
215230_x_at	EIF3C	8663
215231_at	PRKAG2	51422
215232_at	RICH2	9912
215233_at	JMJD6	23210
215234_at	---	---
215235_at	SPTAN1	6709
215236_s_at	PICALM	8301
215237_at	DOCK9	23348
215238_s_at	DOCK9	23348
215239_x_at	ZNF273	10793
215240_at	ITGB3	3690
215241_at	ANO3	63982
215242_at	PIGC	5279
215243_s_at	GJB3	2707
215244_at	DGCR5	26220
215245_x_at	FMR1	2332
215246_at	LARP7	51574
215247_at	LOC440895	440895
215248_at	GRB10	2887
215249_at	RPL35A	6165
215250_at	TMEM111	55831
215251_at	---	---
215252_at	---	---
215253_s_at	RCAN1	1827
215254_at	RCAN1	1827
215255_at	IGSF9B	22997
215256_x_at	SNX26	115703
215257_at	ERGIC3	51614
215258_at	CADM4	199731
215259_s_at	CADM4	199731
215260_s_at	TCF3	6929
215261_at	---	---
215262_at	---	---
215263_at	ZXDA /// ZXDB	158586 /// 7789
215264_at	EMX1	2016
215265_at	EMX1	2016
215266_at	DNAH3	55567
215267_s_at	SLC8A2	6543
215268_at	KIAA0754	643314
215269_at	TRAPPC10	7109
215270_at	LFNG	3955
215271_at	TNN	63923
215272_at	OGG1	4968
215273_s_at	TADA3L	10474
215274_at	SLC12A3	6559
215275_at	TRAF3IP3	80342
215276_at	WFDC8	90199
215277_at	PCDH1	5097
215278_at	---	---
215279_at	---	---
215280_s_at	PPFIA3	8541
215281_x_at	POGZ	23126
215282_at	ANAPC13	25847
215283_at	LOC339290	339290
215284_at	---	---
215285_s_at	PHTF1	10745
215286_s_at	PHTF2	57157
215287_at	---	---
215288_at	TRPC2	7221
215289_at	ZNF749	388567
215290_at	---	---
215291_at	MKL1	57591
215292_s_at	MKL1	57591
215293_s_at	PGAP2	27315
215294_s_at	SMARCA1	6594
215295_at	DTNB	1838
215296_at	CDC42BPA	8476
215297_at	hCG_2009921	441204
215298_at	---	---
215299_x_at	SULT1A1	6817
215300_s_at	FMO5	2330
215301_at	LOC100130958	100130958
215302_at	LOC257152	257152
215303_at	DCLK1	9201
215304_at	---	---
215305_at	PDGFRA	5156
215306_at	---	---
215307_at	ZNF529	57711
215308_at	XRCC6	2547
215309_at	ZNF674	641339
215310_at	APC	324
215311_at	NTRK3	4916
215312_at	---	---
215313_x_at	HLA-A	3105
215314_at	---	---
215315_at	ZNF549	256051
215316_at	---	---
215317_at	---	---
215318_at	CG012	116829
215319_at	ATP8B3	148229
215320_at	LOC645961	645961
215321_at	RUNDC3B	154661
215322_at	---	---
215323_at	LUZP2	338645
215324_at	SEMA3D	223117
215325_x_at	C19orf26	255057
215326_at	PAK4	10298
215327_at	---	---
215328_at	EFR3B	22979
215329_s_at	CDC2L1 /// CDC2L2	728642 /// 984
215330_at	---	---
215331_at	MYH15	22989
215332_s_at	CD8B	926
215333_x_at	GSTM1	2944
215334_at	EFR3B	22979
215335_at	---	---
215336_at	AKAP11	11215
215337_at	MED24	9862
215338_s_at	NKTR	4820
215339_at	NKTR	4820
215340_at	ADCY1	107
215341_at	DNAH6	1768
215342_s_at	RABGAP1L	9910
215343_at	CCDC88C	440193
215344_at	---	---
215345_x_at	---	---
215346_at	CD40	958
215347_at	---	---
215348_at	ADCY1	107
215349_at	hCG_1730474	643376
215350_at	SYNE1	23345
215351_at	RTCD1	8634
215352_at	GIMAP5	55340
215353_at	---	---
215354_s_at	PELP1	27043
215355_at	POU2F3	25833
215356_at	TDRD12	91646
215357_s_at	POLDIP3	84271
215358_x_at	ZNF37B	100129482
215359_x_at	ZNF44	51710
215360_at	---	---
215361_at	DOCK5	80005
215362_at	---	---
215363_x_at	FOLH1	2346
215364_s_at	KIAA0467	23334
215365_at	CACNB2	783
215366_at	SNX13	23161
215367_at	KIAA1614	57710
215368_at	NEB	4703
215369_at	---	---
215370_at	---	---
215371_at	MED27	9442
215372_x_at	---	---
215373_x_at	---	---
215374_at	PAPOLA	10914
215375_x_at	LRRFIP1	9208
215376_at	---	---
215377_at	CTBP2	1488
215378_at	---	---
215379_x_at	IGL@ /// IGLV1-44	28823 /// 3535
215380_s_at	GGCT	79017
215381_at	FRAP1	2475
215382_x_at	TPSAB1	7177
215383_x_at	SPG21	51324
215384_s_at	MAP1A	4130
215385_at	---	---
215386_at	---	---
215387_x_at	---	---
215388_s_at	CFH /// CFHR1	3075 /// 3078
215389_s_at	TNNT2	7139
215390_at	---	---
215391_at	MAP1A	4130
215392_at	---	---
215393_s_at	COBLL1	22837
215394_at	PIK3C3	5289
215395_x_at	TRY6	154754
215396_at	GPR98	84059
215397_x_at	---	---
215398_at	---	---
215399_s_at	OS9	10956
215400_x_at	ADCY9	115
215401_at	---	---
215402_at	APPBP2	10513
215403_at	---	---
215404_x_at	FGFR1	2260
215405_at	---	---
215406_at	---	---
215407_s_at	ASTN2	23245
215408_at	---	---
215409_at	LPCAT4	254531
215410_at	LOC100132832 /// LOC441259 /// PMS2L1 /// PMS2L2 /// PMS2L5	100132832 /// 441259 /// 5379 /// 5380 /// 5383
215411_s_at	TRAF3IP2	10758
215412_x_at	PMS2L2	5380
215413_at	EXOC7	23265
215414_at	FARS2	10667
215415_s_at	LYST	1130
215416_s_at	STOML2	30968
215417_at	EXOC6B	23233
215418_at	PARVA	55742
215419_at	ZFR2	23217
215420_at	IHH	3549
215421_at	LOC100131510	100131510
215422_at	---	---
215423_at	---	---
215424_s_at	SNW1	22938
215425_at	BTG3	10950
215426_at	ZCCHC14	23174
215427_s_at	ZCCHC14	23174
215428_at	---	---
215429_s_at	ZNF428	126299
215430_at	GK2	2712
215431_at	SNTB1	6641
215432_at	ACSM1	116285
215433_at	DPY19L1	23333
215434_x_at	LOC100288142 /// NBPF1 /// NBPF10	100132406 /// 100288142 /// 55672
215435_at	---	---
215436_at	HSDL2	84263
215437_x_at	BAZ2A	11176
215438_x_at	GSPT1	2935
215439_x_at	---	---
215440_s_at	BEX4	56271
215441_at	---	---
215442_s_at	TSHR	7253
215443_at	TSHR	7253
215444_s_at	TRIM31	11074
215445_x_at	---	---
215446_s_at	LOX	4015
215447_at	TFPI	7035
215448_at	---	---
215449_at	BZRPL1	222642
215450_at	---	---
215451_s_at	AFF1	4299
215452_x_at	SUMO2 /// SUMO4	387082 /// 6613
215454_x_at	SFTPC	6440
215455_at	TIMELESS	8914
215456_at	---	---
215457_at	---	---
215458_s_at	SMURF1	57154
215459_at	CTNS	1497
215460_x_at	BRD1	23774
215461_at	ZNRF4	148066
215462_at	PLK3	1263
215463_at	OR7E24	26648
215464_s_at	TAX1BP3	30851
215465_at	ABCA12	26154
215466_at	---	---
215467_x_at	LOC647070	647070
215468_at	LOC647070	647070
215469_at	---	---
215470_at	GTF2H2B	653238
215471_s_at	MAP7	9053
215472_at	PACRG	135138
215473_at	---	---
215474_at	---	---
215475_at	---	---
215476_at	---	---
215477_at	---	---
215478_at	RIMS2	9699
215479_at	---	---
215480_at	KIAA0509	57242
215481_s_at	PEX5	5830
215482_s_at	EIF2B4	8890
215483_at	AKAP9	10142
215484_at	---	---
215485_s_at	ICAM1	3383
215486_at	PRPS1L1	221823
215487_x_at	FAM182B	728882
215488_at	---	---
215489_x_at	HOMER3	9454
215490_at	C1orf69	200205
215491_at	MYCL1	4610
215492_x_at	PTCRA	171558
215493_x_at	BTN2A1	11120
215494_at	---	---
215495_s_at	SAMD4A	23034
215496_at	SAMD4A	23034
215497_s_at	WDTC1	23038
215498_s_at	MAP2K3	5606
215499_at	MAP2K3	5606
215500_at	SNX29	92017
215501_s_at	DUSP10	11221
215502_at	---	---
215503_at	SPINT3	10816
215504_x_at	---	---
215505_s_at	STRN3	29966
215506_s_at	DIRAS3	9077
215507_x_at	---	---
215508_at	BUB1	699
215509_s_at	BUB1	699
215510_at	ETV2	2116
215511_at	TCF20	6942
215512_at	6-Mar	10299
215513_at	HYMAI	57061
215514_at	---	---
215515_at	---	---
215516_at	LAMB4	22798
215517_at	PYGO1	26108
215518_at	STXBP5L	9515
215519_x_at	SGSM3	27352
215520_at	PYGO1	26108
215521_at	PHC3	80012
215522_at	SORCS3	22986
215523_at	ZNF391	346157
215524_x_at	TRA@ /// TRAC /// TRAJ17 /// TRAV20	28663 /// 28738 /// 28755 /// 6955
215525_at	---	---
215526_at	---	---
215527_at	KHDRBS2	202559
215528_at	---	---
215529_x_at	DIP2A	23181
215530_at	FANCA	2175
215531_s_at	GABRA5	2558
215532_x_at	ZNF492	57615
215533_s_at	UBE4B	10277
215534_at	---	---
215535_s_at	AGPAT1	10554
215536_at	HLA-DQB2	3120
215537_x_at	DDAH2	23564
215538_at	LARGE	9215
215539_at	---	---
215540_at	TRA@	6955
215541_s_at	DIAPH1	1729
215542_at	---	---
215543_s_at	LARGE	9215
215544_s_at	UBOX5	22888
215545_at	---	---
215546_at	PSMD5	5711
215547_at	TSC22D2	9819
215548_s_at	SCFD1	23256
215549_x_at	hCG_2030429	643854
215550_at	SRGAP3	9901
215551_at	ESR1	2099
215552_s_at	ESR1	2099
215553_x_at	---	---
215554_at	GPLD1	2822
215555_at	---	---
215556_at	---	---
215557_at	---	---
215558_at	UBR2	23304
215559_at	ABCC6 /// LOC100292715	100292715 /// 368
215560_x_at	MTRF1L	54516
215561_s_at	IL1R1	3554
215562_at	TTC39A	22996
215563_s_at	MSTP9	11223
215564_at	AREG	374
215565_at	LOC100289053	100289053
215566_x_at	LYPLA2	11313
215567_at	FCF1	51077
215568_x_at	hCG_2003956 /// LYPLA2 /// LYPLA2P1	11313 /// 388499 /// 653639
215569_at	GTF2IRD2 /// GTF2IRD2B	389524 /// 84163
215570_s_at	ZNF780A /// ZNF780B	163131 /// 284323
215571_at	---	---
215572_at	LOC646934	646934
215573_at	CAT	847
215574_at	---	---
215575_at	PDE4DIP	9659
215576_at	---	---
215577_at	---	---
215578_at	---	---
215579_at	APOBEC3G	60489
215580_at	MCM3AP	8888
215581_s_at	MCM3AP	8888
215582_x_at	MCM3AP	8888
215583_at	TMEM63A	9725
215584_at	HECW1	23072
215585_at	KIAA0174	9798
215586_at	---	---
215587_x_at	---	---
215588_x_at	RIOK3	8780
215589_at	---	---
