FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.174_320.0483	2.174	320.0483	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.0972_321.0404	3.0972	321.0404	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2788_322.9068	0.2788	322.9068	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3079_324.7664	0.3079	324.7664	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.5843_325.1397	3.5843	325.1397	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.6584_328.1023	2.6584	328.1023	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.7425_328.1597	4.7425	328.1597	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2876_328.8595	0.2876	328.8595	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.9295_330.1685	4.9295	330.1685	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.4723_330.8423	0.4723	330.8423	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.124_331.0914	2.124	331.0914	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.3987_331.176	5.3987	331.176	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2704_332.9211	0.2704	332.9211	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.6331_334.0248	3.6331	334.0248	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3313_335.0485	0.3313	335.0485	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.9475_335.1341	2.9475	335.1341	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.7197_336.0715	2.7197	336.0715	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.5473_337.1376	4.5473	337.1376	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.0519_337.1378	4.0519	337.1378	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.2701_337.1492	3.2701	337.1492	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.6076_342.0025	3.6076	342.0025	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5458_345.1546	5.5458	345.1546	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3415_348.9267	0.3415	348.9267	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3113_350.784	0.3113	350.784	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.9713_351.1529	4.9713	351.1529	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.506_353.1448	2.506	353.1448	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.4229_353.1598	5.4229	353.1598	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2851_354.8523	0.2851	354.8523	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8009_355.0186	3.8009	355.0186	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.1272_355.06	3.1272	355.06	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	8.3218_355.1579	8.3218	355.1579	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3334_357.0307	0.3334	357.0307	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	6.1068_357.0941	6.1068	357.0941	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.4922_357.9904	0.4922	357.9904	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.7209_358.054	2.7209	358.054	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.9601_358.1337	4.9601	358.1337	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.2124_359.1245	4.2124	359.1245	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2875_360.8125	0.2875	360.8125	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2606_362.9401	0.2606	362.9401	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.5994_363.0741	3.5994	363.0741	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.6641_363.1756	4.6641	363.1756	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3087_366.755	0.3087	366.755	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3124_368.7543	0.3124	368.7543	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.524_370.0999	2.524	370.0999	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.2802_371.0778	2.2802	371.0778	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6561_371.1701	5.6561	371.1701	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.6745_373.0926	2.6745	373.0926	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.4926_373.1132	3.4926	373.1132	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.8409_377.1807	4.8409	377.1807	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.6032_377.1809	4.6032	377.1809	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2597_378.9169	0.2597	378.9169	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3402_381.0292	0.3402	381.0292	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2654_384.9349	0.2654	384.9349	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6014_389.1808	5.6014	389.1808	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2774_390.8932	0.2774	390.8932	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6311_393.262	5.6311	393.262	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2639_394.8907	0.2639	394.8907	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.5019_395.0947	3.5019	395.0947	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	8.3204_396.217	8.3204	396.217	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2867_396.8404	0.2867	396.8404	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.8235_397.1702	2.8235	397.1702	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	8.3228_398.2321	8.3228	398.2321	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.5488_399.1087	4.5488	399.1087	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.0527_399.1114	4.0527	399.1114	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.3969_399.1629	5.3969	399.1629	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.267_400.9084	0.267	400.9084	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5175_403.2481	5.5175	403.2481	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	6.3664_411.2014	6.3664	411.2014	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5506_413.144	5.5506	413.144	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.7997_416.9876	3.7997	416.9876	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6091_417.2122	5.6091	417.2122	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.248_418.893	0.248	418.893	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2841_422.8412	0.2841	422.8412	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.6573_423.2011	2.6573	423.2011	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.5039_425.1396	2.5039	425.1396	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.1124_425.145	4.1124	425.145	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.3467_425.2142	2.3467	425.2142	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.8928_426.1934	4.8928	426.1934	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.3125_426.7134	0.3125	426.7134	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.3059_427.1963	5.3059	427.1963	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.4705_429.1786	5.4705	429.1786	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.1916_429.197	5.1916	429.197	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	6.3_431.1832	6.3	431.1832	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.3807_435.2221	5.3807	435.2221	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.5976_439.1603	4.5976	439.1603	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.7137_439.1963	5.7137	439.1963	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.0178_441.1584	5.0178	441.1584	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.589_443.1565	5.589	443.1565	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.7517_445.2015	4.7517	445.2015	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2713_446.9033	0.2713	446.9033	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	6.7088_449.2551	6.7088	449.2551	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2649_452.9225	0.2649	452.9225	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	8.1433_455.3163	8.1433	455.3163	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.668_457.1149	2.668	457.1149	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.5973_461.1416	4.5973	461.1416	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5856_465.1373	5.5856	465.1373	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6385_465.25	5.6385	465.25	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2674_468.8966	0.2674	468.8966	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2505_470.9028	0.2505	470.9028	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.2993_471.2434	3.2993	471.2434	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5514_475.1112	5.5514	475.1112	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.3966_476.0975	5.3966	476.0975	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8002_477.9579	3.8002	477.9579	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.0039_479.2283	5.0039	479.2283	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.0525_481.2447	5.0525	481.2447	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.2682_485.1661	4.2682	485.1661	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.3588_485.2238	3.3588	485.2238	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.4798_495.2222	5.4798	495.2222	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.8009_495.2963	5.8009	495.2963	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2619_498.9154	0.2619	498.9154	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.2803_505.2283	2.2803	505.2283	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.2684_507.1477	4.2684	507.1477	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.8576_507.2082	4.8576	507.2082	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6224_509.2388	5.6224	509.2388	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.6723_509.2592	2.6723	509.2592	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.4553_509.2736	5.4553	509.2736	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.909_509.2737	4.909	509.2737	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.721_509.2754	5.721	509.2754	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5499_511.2911	5.5499	511.2911	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	6.7092_517.2419	6.7092	517.2419	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	8.1414_523.3019	8.1414	523.3019	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.1226_527.2148	2.1226	527.2148	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.1764_527.2157	5.1764	527.2157	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.6393_533.2367	5.6393	533.2367	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2678_536.8837	0.2678	536.8837	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8007_538.0047	3.8007	538.0047	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.0513_539.3079	4.0513	539.3079	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.9811_541.2668	4.9811	541.2668	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.7685_541.2675	4.7685	541.2675	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8012_544.0215	3.8012	544.0215	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.1259_549.1964	2.1259	549.1964	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.0545_549.2317	5.0545	549.2317	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.268_552.8583	0.268	552.8583	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.4811_553.2285	5.4811	553.2285	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.2652_555.2437	4.2652	555.2437	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.7972_557.2594	3.7972	557.2594	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.8009_563.284	5.8009	563.284	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.2826_567.1975	2.2826	567.1975	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	2.6749_571.2285	2.6749	571.2285	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	1.9335_574.1143	1.9335	574.1143	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5527_579.2793	5.5527	579.2793	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	1.9334_580.1312	1.9334	580.1312	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2644_582.8782	0.2644	582.8782	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8015_598.9761	3.8015	598.9761	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.9052_600.285	4.9052	600.285	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	0.2675_604.8721	0.2675	604.8721	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.7984_605.9902	3.7984	605.9902	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.9847_609.2515	4.9847	609.2515	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.7711_609.2527	4.7711	609.2527	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.059_611.2022	5.059	611.2022	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	5.5179_613.3598	5.5179	613.3598	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	4.7677_641.1915	4.7677	641.1915	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	8.0007_681.2987	8.0007	681.2987	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8028_719.9914	3.8028	719.9914	
20101220_crc_metabolomics_urine_neg_40_log2.Rda	3.8011_727.0095	3.8011	727.0095	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3373_61.0393	0.3373	61.0393	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2541_66.0192	0.2541	66.0192	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2521_68.9822	0.2521	68.9822	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.16_69.0694	2.16	69.0694	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.4755_71.0488	1.4755	71.0488	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.5892_73.028	5.5892	73.028	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1565_73.0643	2.1565	73.0643	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2544_73.5289	0.2544	73.5289	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3087_76.0749	0.3087	76.0749	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.5427_77.0063	4.5427	77.0063	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.9454_77.0382	1.9454	77.0382	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2989_80.9488	0.2989	80.9488	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2528_82.0134	0.2528	82.0134	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.004_82.0519	1.004	82.0519	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3241_83.0595	0.3241	83.0595	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.5541_84.0422	4.5541	84.0422	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.5923_84.0423	3.5923	84.0423	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.6862_84.0428	2.6862	84.0428	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.2881_84.0434	2.2881	84.0434	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1267_84.0435	2.1267	84.0435	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.119_84.0448	3.119	84.0448	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3431_85.0277	0.3431	85.0277	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.5441_86.0588	0.5441	86.0588	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3162_86.0688	0.3162	86.0688	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1555_87.0263	2.1555	87.0263	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.253_87.9936	0.253	87.9936	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2525_88.9904	0.2525	88.9904	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2665_90.9765	0.2665	90.9765	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1174_91.0532	2.1174	91.0532	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.9404_95.0483	1.9404	95.0483	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3235_95.0598	0.3235	95.0598	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2967_96.9228	0.2967	96.9228	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.2095_97.0617	5.2095	97.0617	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.1644_97.0993	4.1644	97.0993	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3364_98.0951	0.3364	98.0951	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3823_98.9841	0.3823	98.9841	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2514_100.0239	0.2514	100.0239	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.5554_101.0694	4.5554	101.0694	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.6393_103.0534	3.6393	103.0534	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2989_104.1062	0.2989	104.1062	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.9483_105.0329	1.9483	105.0329	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.9682_105.0689	5.9682	105.0689	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.5232_106.0284	1.5232	106.0284	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.267_106.951	0.267	106.951	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.3268_107.0852	6.3268	107.0852	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2544_109.0753	0.2544	109.0753	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2518_110.0087	0.2518	110.0087	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.4614_111.0076	0.4614	111.0076	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3148_111.0553	0.3148	111.0553	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.2094_111.1147	5.2094	111.1147	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2973_112.897	0.2973	112.897	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.9403_113.9851	1.9403	113.9851	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3183_114.0657	0.3183	114.0657	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.9962_114.127	4.9962	114.127	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1544_115.0749	2.1544	115.0749	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2971_116.8934	0.2971	116.8934	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	7.491_117.0701	7.491	117.0701	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2607_117.1006	0.2607	117.1006	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.3268_119.0855	6.3268	119.0855	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.1045_120.0437	1.1045	120.0437	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.8027_120.0805	0.8027	120.0805	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.3006_121.0278	2.3006	121.0278	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.0894_121.0284	1.0894	121.0284	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.268_122.9261	0.268	122.9261	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2597_123.0413	0.2597	123.0413	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.2919_123.08	3.2919	123.08	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.0525_124.0076	4.0525	124.0076	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.0875_124.0212	3.0875	124.0212	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3223_124.0861	0.3223	124.0861	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.1649_125.0946	4.1649	125.0946	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.3195_126.091	1.3195	126.091	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.254_128.0193	0.254	128.0193	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.126_128.1069	3.126	128.1069	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.2555_129.0156	0.2555	129.0156	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.5922_129.0655	3.5922	129.0655	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.5576_129.0656	4.5576	129.0656	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.5538_130.0494	4.5538	130.0494	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1261_130.0495	2.1261	130.0495	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.5908_130.0495	3.5908	130.0495	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.6871_130.0497	2.6871	130.0497	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.1212_130.0498	3.1212	130.0498	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.369_130.0501	0.369	130.0501	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.818_130.0648	3.818	130.0648	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.268_130.086	0.268	130.086	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.6411_131.0488	3.6411	131.0488	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3037_132.0212	0.3037	132.0212	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.5846_133.0851	5.5846	133.0851	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.3431_134.0961	2.3431	134.0961	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.3273_135.0803	6.3273	135.0803	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.2064_135.1164	5.2064	135.1164	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.2264_135.1165	6.2264	135.1165	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3072_136.0482	0.3072	136.0482	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.1257_136.0749	2.1257	136.0749	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.5966_136.9248	0.5966	136.9248	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3493_137.0462	0.3493	137.0462	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3025_140.0678	0.3025	140.0678	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.5551_142.1219	4.5551	142.1219	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3039_143.0421	0.3039	143.0421	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.2093_143.0887	5.2093	143.0887	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.1638_143.1061	4.1638	143.1061	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3254_143.1177	0.3254	143.1177	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	2.7259_144.0439	2.7259	144.0439	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3294_144.1014	0.3294	144.1014	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.101_144.5453	6.101	144.5453	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	1.4586_146.0599	1.4586	146.0599	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.3264_147.0643	6.3264	147.0643	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	3.1184_147.0765	3.1184	147.0765	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	7.1754_149.023	7.1754	149.023	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	5.8623_149.0231	5.8623	149.0231	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	6.4474_149.0596	6.4474	149.0596	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.3275_150.0775	0.3275	150.0775	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	0.252_151.0353	0.252	151.0353	
20101220_crc_metabolomics_urine_pos_40_log2.Rda	4.592_151.075	4.592	151.075	
